"muni","cod_via","prov","old","new","old_date","new_date"
46244,1980,"valencia","NTRA SRA DEL BUEN CONSEJO","MARE DE DEU DEL BON CONSELL",20120630,20121231
46244,1985,"valencia","OBISPO BENLLOCH","BISBE BENLLOCH",20120630,20121231
46244,1990,"valencia","OLMO, EL","OM",20120630,20121231
46244,1992,"valencia","OLLERS, DELS","OLLERS",20120630,20121231
46244,1995,"valencia","ONTENIENTE","ONTINYENT",20120630,20121231
46244,20,"valencia","6 DE DESEMBRE","SIS DE DESEMBRE",20120630,20121231
46244,2003,"valencia","ORQUIDEA, DE LA","ORQUIDIA",20120630,20121231
46244,2015,"valencia","PADRE COLOMA","PARE COLOMA",20120630,20121231
46244,2020,"valencia","PADRE DAMIAN","PARE DAMIAN",20120630,20121231
46244,2025,"valencia","PADRE FEIJOO","PARE FEIJOO",20120630,20121231
46244,2030,"valencia","PADRE FULLANA","PARE FULLANA",20120630,20121231
46244,2035,"valencia","PADRE MENDEZ","PARE MENDEZ",20120630,20121231
46244,2040,"valencia","PADRE PRUDENCIO","PARE PRUDENCIO",20120630,20121231
46244,2043,"valencia","PADRE VICENTE CABANES","PARE VICENTE CABANES",20120630,20121231
46244,2065,"valencia","PALERMO","PALERM",20120630,20121231
46244,2070,"valencia","PALMA, LA","LA PALMA",20120630,20121231
46244,2075,"valencia","PALMAR, EL","EL PALMAR",20120630,20121231
46244,2080,"valencia","PALMERAS, LAS","PALMERES",20120630,20121231
46244,2083,"valencia","PALMITERS, DELS","PALMITERS",20120630,20121231
46244,2085,"valencia","PALLETER, EL","PALLETER",20120630,20121231
46244,2090,"valencia","PARDALA, LA","LA PARDALA",20120630,20121231
46244,2092,"valencia","PARED DECANTA, DE LA","PARET DECANTADA",20120630,20121231
46244,2095,"valencia","PARRA, LA","PARRA",20120630,20121231
46244,2100,"valencia","PASCUAL ROMERO","PASQUAL ROMERO",20120630,20121231
46244,2110,"valencia","PAU, DE LA","LA PAU",20120630,20121231
46244,2115,"valencia","PERELLO, EL","PERELLO",20120630,20121231
46244,2120,"valencia","PERELLONET, EL","PERELLONET",20120630,20121231
46244,2160,"valencia","PINO, EL","PI",20120630,20121231
46244,2200,"valencia","PINTOR JUAN REUS","PINTOR JOAN REUS",20120630,20121231
46244,225,"valencia","PATIO DE LOS ANGELES","PATI DELS ANGELS",20120630,20121231
46244,2295,"valencia","PIO XII","PIUS XII",20120630,20121231
46244,2299,"valencia","GERANI, DEL","GERANI",20120630,20121231
46244,2305,"valencia","PLA, EL","PLA",20120630,20121231
46244,2310,"valencia","PLANA, LA","LA PLANA",20120630,20121231
46244,2323,"valencia","POLICIA LOCAL, DE LA","POLICIA LOCAL",20120630,20121231
46244,2325,"valencia","PRIMADO PLA Y DENIEL","PRIMAT PLA I DENIEL",20120630,20121231
46244,2330,"valencia","PRIMADO REIG","PRIMAT REIG",20120630,20121231
46244,2332,"valencia","PRIMAVERA, LA","PRIMAVERA",20120630,20121231
46244,2333,"valencia","PROFESOR IDILIO GIMENO","PROFESSOR IDILIO GIMENO",20120630,20121231
46244,235,"valencia","ARCPTE NAVARRO NOGUEROLES","ARXIPRESTE NAVARRO NOGUEROLES",20120630,20121231
46244,2350,"valencia","PURISIMA, LA","PURISSIMA",20120630,20121231
46244,2355,"valencia","PUZOL","PUCOL",20120630,20121231
46244,2360,"valencia","QUEVEDO, FRANCISCO","FRANCISCO QUEVEDO",20120630,20121231
46244,2370,"valencia","RAFOL, EL","RAFOL",20120630,20121231
46244,2373,"valencia","RAJOLERS, DELS","RAJOLERS",20120630,20121231
46244,240,"valencia","ARCIPRESTE VICENTE MENGOD","ARXIPRESTE VICENTE MENGOD",20120630,20121231
46244,2405,"valencia","REI PERE EL CEREMONIOS","REI PERE EL CERIMONIOS",20120630,20121231
46244,2412,"valencia","REINAS, DE LAS","REINES",20120630,20121231
46244,2420,"valencia","REY DON JAIME","REI EN JAUME",20120630,20121231
46244,2423,"valencia","REY DON JUAN CARLOS I","REI JOAN CARLES I",20120630,20121231
46244,2425,"valencia","REYES CATOLICOS","REIS CATOLICS",20120630,20121231
46244,243,"valencia","ARGENTERS, DELS","ARGENTERS",20120630,20121231
46244,2430,"valencia","RIBERA, LA","LA RIBERA",20120630,20121231
46244,2435,"valencia","RIO EBRO","RIU EBRE",20120630,20121231
46244,2440,"valencia","RIU CABRIEL","RIU CABRIOL",20120630,20121231
46244,245,"valencia","ARCIPRESTE DE HITA","ARXIPRESTE D'HITA",20120630,20121231
46244,2495,"valencia","ROCIO, EL","ROSADA",20120630,20121231
46244,25,"valencia","9 D'OCTUBRE","NOU D'OCTUBRE",20120630,20121231
46244,2500,"valencia","ROGER DE LAURIA","ROGER DE LLURIA",20120630,20121231
46244,2507,"valencia","ROMER, DEL","ROMER",20120630,20121231
46244,2510,"valencia","RONCESVALLES","RONCESVALLS",20120630,20121231
46244,2520,"valencia","ROSALEDA","ROSERAR",20120630,20121231
46244,2525,"valencia","ROSALES","ROSERS",20120630,20121231
46244,253,"valencia","ARQUILLO, EL","ARQUILLO",20120630,20121231
46244,2533,"valencia","ROSELLA, DE LA","ROSELLA",20120630,20121231
46244,2540,"valencia","RUISENOR, EL","ROSSINYOL",20120630,20121231
46244,2543,"valencia","SABATERS, DELS","SABATERS",20120630,20121231
46244,2545,"valencia","SAFOR, LA","LA SAFOR",20120630,20121231
46244,255,"valencia","ARTES, DE LAS","ARTS",20120630,20121231
46244,2550,"valencia","SAFRANAR, EL","SAFRANAR",20120630,20121231
46244,2560,"valencia","SAGUNTO","SAGUNT",20120630,20121231
46244,2570,"valencia","SALVADOR, EL","EL SALVADOR",20120630,20121231
46244,2575,"valencia","SAN AGUSTIN","SANT AGUSTI",20120630,20121231
46244,2577,"valencia","SALVIA, LA","SALVIA",20120630,20121231
46244,2580,"valencia","SAN ALEJANDRO","SANT ALEXANDRE",20120630,20121231
46244,2585,"valencia","SAN ALFREDO","SANT ALFRED",20120630,20121231
46244,2590,"valencia","SAN AMADOR","SANT AMADOR",20120630,20121231
46244,2595,"valencia","SAN ANTONIO ABAD","SANT ANTONI ABAT",20120630,20121231
46244,260,"valencia","ARTESANOS","ARTESANS",20120630,20121231
46244,2600,"valencia","SAN ANTONIO DE PADUA","SANT ANTONI DE PADUA",20120630,20121231
46244,2605,"valencia","SAN BLAS","SANT BLAI",20120630,20121231
46244,2610,"valencia","SAN CARLOS","SANT CARLES",20120630,20121231
46244,2615,"valencia","SAN CAYETANO","SANT GAIETA",20120630,20121231
46244,2620,"valencia","SAN COSME","SANT COSME",20120630,20121231
46244,2625,"valencia","SAN CRISTOBAL","SANT CRISTOFOL",20120630,20121231
46244,2630,"valencia","SAN DIEGO","SANT DIDAC",20120630,20121231
46244,2635,"valencia","SAN ENRIQUE","SANT ENRIC",20120630,20121231
46244,2640,"valencia","SAN ERNESTO","SANT ERNEST",20120630,20121231
46244,2645,"valencia","SAN ESTANISLAO","SANT ESTANISLAU",20120630,20121231
46244,265,"valencia","ARROYO, EL","RIEROL",20120630,20121231
46244,2650,"valencia","SAN EZEQUIEL","SANT EZEQUIEL",20120630,20121231
46244,2655,"valencia","SAN FELIX","SANT FELIX",20120630,20121231
46244,2660,"valencia","SAN FERMIN","SANT FERMI",20120630,20121231
46244,2665,"valencia","SAN FERNANDO","SANT FERRAN",20120630,20121231
46244,2670,"valencia","SAN FRANCISCO","SANT FRANCESC",20120630,20121231
46244,2675,"valencia","SAN GERARDO","SANT GERARD",20120630,20121231
46244,2680,"valencia","SAN GREGORIO","SANT GREGORI",20120630,20121231
46244,2685,"valencia","SAN HERMENEGILDO","SANT HERMENEGILD",20120630,20121231
46244,2690,"valencia","SAN HILARIO","SANT HILARI",20120630,20121231
46244,2695,"valencia","SAN ISIDRO","SANT ISIDRE",20120630,20121231
46244,27,"valencia","V CENTENARIO","CINQUE CENTENARI",20120630,20121231
46244,2700,"valencia","SAN JAIME","SANT JAUME",20120630,20121231
46244,2705,"valencia","SAN JERONIMO","SANT JERONI",20120630,20121231
46244,2710,"valencia","SAN JOAQUIN","SANT JOAQUIM",20120630,20121231
46244,2715,"valencia","SAN JOSE","SANT JOSEP",20120630,20121231
46244,2720,"valencia","SAN JUAN","SANT JOAN",20120630,20121231
46244,2725,"valencia","SAN JUAN BAUTISTA","SANT JOAN BAPTISTA",20120630,20121231
46244,2730,"valencia","SAN JUAN BOSCO","SANT JOAN BOSCO",20120630,20121231
46244,2735,"valencia","SAN JUAN DE LA CRUZ","SANT JOAN DE LA CREU",20120630,20121231
46244,2740,"valencia","SAN JUAN DE LA PENA","SANT JOAN DE LA PENYA",20120630,20121231
46244,2745,"valencia","SAN JUAN DE RIBERA","SANT JOAN DE RIBERA",20120630,20121231
46244,2750,"valencia","SAN JUAN EVANGELISTA","SANT JOAN EVANGELISTA",20120630,20121231
46244,2755,"valencia","SAN JUSTO","SANT JUST",20120630,20121231
46244,2760,"valencia","SAN LORENZO","SANT LLORENC",20120630,20121231
46244,2765,"valencia","SAN LUIS BERTRAN","SANT LLUIS BERTRAN",20120630,20121231
46244,2770,"valencia","SAN MANUEL","SANT MANUEL",20120630,20121231
46244,2775,"valencia","SAN MARCELINO","SANT MARCEL.LI",20120630,20121231
46244,2780,"valencia","SAN MIGUEL","SANT MIQUEL",20120630,20121231
46244,2785,"valencia","SAN NICOLAS","SANT NICOLAU",20120630,20121231
46244,2790,"valencia","SAN ONOFRE","SANT ONOFRE",20120630,20121231
46244,2795,"valencia","SAN PABLO","SANT PAU",20120630,20121231
46244,2800,"valencia","SAN PANCRACIO","SANT PANCRAC",20120630,20121231
46244,2805,"valencia","SAN PASCUAL","SANT PASQUAL",20120630,20121231
46244,2810,"valencia","SAN PEDRO ALCANTARA","SANT PERE D'ALCANTERA",20120630,20121231
46244,2815,"valencia","SAN PEDRO MARTIR","SANT PERE MARTIR",20120630,20121231
46244,2820,"valencia","SAN PERFECTO","SANT PERFECTE",20120630,20121231
46244,2825,"valencia","SAN RAFAEL","SANT RAFEL",20120630,20121231
46244,2830,"valencia","SAN RAIMUNDO DE PENAFORT","SANT RAIMON DE PENYAFORT",20120630,20121231
46244,2835,"valencia","SAN RAMON","SANT RAMON",20120630,20121231
46244,2840,"valencia","SAN ROQUE","SANT ROC",20120630,20121231
46244,2845,"valencia","SAN URBANO","SANT URBA",20120630,20121231
46244,2850,"valencia","SAN VALERIANO","SANT VALERIA",20120630,20121231
46244,2855,"valencia","SAN VICENTE FERRER","SANT VICENT FERRER",20120630,20121231
46244,2865,"valencia","SANTA ANA","SANTA ANNA",20120630,20121231
46244,2870,"valencia","SANTA APOLONIA","SANTA APOL.LONIA",20120630,20121231
46244,2880,"valencia","SANTA CATALINA","SANTA CATERINA",20120630,20121231
46244,2890,"valencia","SANTA GEMA","SANTA GEMMA",20120630,20121231
46244,290,"valencia","AYORA","AIORA",20120630,20121231
46244,2900,"valencia","SANTA LUCIA","SANTA LLUCIA",20120630,20121231
46244,2905,"valencia","SANTA LUCIA","SANTA LLUCIA",20120630,20121231
46244,2935,"valencia","SANTA TERESITA","SANTA TERESETA",20120630,20121231
46244,2945,"valencia","SANTIAGO DE COMPOSTELA","SANTIAGO DE COMPOSTEL.LA",20120630,20121231
46244,2950,"valencia","SANTISIMA TRINIDAD","SANTISSIMA TRINITAT",20120630,20121231
46244,2955,"valencia","SANTISIMO CRISTO","SANTISSIM CRIST",20120630,20121231
46244,2960,"valencia","SANTO DOMINGO","SANT DOMENEC",20120630,20121231
46244,2965,"valencia","SANTO TOMAS","SANT TOMAS",20120630,20121231
46244,2970,"valencia","SANTOS PATRONOS","SANTS PATRONS",20120630,20121231
46244,2975,"valencia","SAUCE, EL","SALZE",20120630,20121231
46244,2990,"valencia","SERRA PERENGISSA","SERRA PERENXISA",20120630,20121231
46244,2995,"valencia","SERRANS, DELS","SERRANS",20120630,20121231
46244,30,"valencia","ABASTECEDORES","ABASTIDORS",20120630,20121231
46244,3005,"valencia","SIERRA, LA","SERRA",20120630,20121231
46244,3020,"valencia","SOL, DEL","SOL",20120630,20121231
46244,3027,"valencia","SOMBRERERS, DELS","CAPELLERS",20120630,20121231
46244,3047,"valencia","TEIXIDORS, DELS","TEIXIDORS",20120630,20121231
46244,3055,"valencia","TEODORO LLORENTE","TEODOR LLORENTE",20120630,20121231
46244,3060,"valencia","TERUEL","TEROL",20120630,20121231
46244,3065,"valencia","TILO, EL","TIL.LER",20120630,20121231
46244,3066,"valencia","TIMO, DEL","TIMO",20120630,20121231
46244,3067,"valencia","TINTORERS, DELS","TINTORERS",20120630,20121231
46244,3080,"valencia","TOBOSO, EL","EL TOBOSO",20120630,20121231
46244,3090,"valencia","TOLLO, EL","TOLL",20120630,20121231
46244,310,"valencia","BAJA","BAIX",20120630,20121231
46244,3102,"valencia","TRAGINERS, DELS","TRAGINERS",20120630,20121231
46244,3110,"valencia","TURIS","TORIS",20120630,20121231
46244,3112,"valencia","UNION MUSICAL DE TORRENT","UNIO MUSICAL DE TORRENT",20120630,20121231
46244,3114,"valencia","URB. MAS DE LA MONTANETA","URBANITZACIO MAS DE LA MUNTANYETA",20120630,20121231
46244,312,"valencia","BALADRE, DEL","BALADRE",20120630,20121231
46244,3125,"valencia","VALENTIN PLANELLS","VALENTI PLANELLS",20120630,20121231
46244,315,"valencia","BANDERILLA, LA","BANDERILLA",20120630,20121231
46244,3157,"valencia","VELLUTERS, DELS","VELLUTERS",20120630,20121231
46244,3170,"valencia","VICENTE BLASCO IBANEZ","VICENT BLASCO IBANEZ",20120630,20121231
46244,3173,"valencia","VICENTE PALLARDO","VICENT PALLARDO",20120630,20121231
46244,3185,"valencia","VILLAR DEL ARZOBISPO","EL VILLAR",20120630,20121231
46244,3195,"valencia","VIRGEN DE BEGONA","MARE DE DEU DE BEGONYA",20120630,20121231
46244,320,"valencia","BANDERILLA, LA","BANDERILLA",20120630,20121231
46244,3200,"valencia","VIRGEN DE FATIMA","MARE DE DEU DE FATIMA",20120630,20121231
46244,3205,"valencia","VIRGEN DE GUADALUPE","MARE DE DEU DE GUADALUPE",20120630,20121231
46244,3210,"valencia","VIRGEN DE LORETO","MARE DE DEU DE LORETO",20120630,20121231
46244,3215,"valencia","VIRGEN DEL CARMEN","MARE DE DEU DEL CARME",20120630,20121231
46244,3220,"valencia","VIRGEN DEL OLIVAR","MARE DE DEU DE L'OLIVAR",20120630,20121231
46244,3225,"valencia","VIRGEN DEL PILAR","MARE DE DEU DEL PILAR",20120630,20121231
46244,3230,"valencia","VIRGEN DEL PUIG","MARE DE DEU DEL PUIG",20120630,20121231
46244,3235,"valencia","VIRGEN DEL ROSARIO","MARE DE DEU DEL ROSARI",20120630,20121231
46244,3240,"valencia","VIRGEN DEL SOCORRO","MARE DE DEU DELS SOCORS",20120630,20121231
46244,3245,"valencia","VIRGEN DE LA ASUNCION","MARE DE DEU DE L'ASSUMPCIO",20120630,20121231
46244,325,"valencia","BARCAS, LAS","BARQUES",20120630,20121231
46244,3250,"valencia","VIRGEN DE LA ESPERANZA","MARE DE DEU DE L'ESPERANCA",20120630,20121231
46244,3255,"valencia","VIRGEN DE LA MACARENA","MARE DE DEU DE LA MACARENA",20120630,20121231
46244,3260,"valencia","VIRGEN DE LA PALOMA","MARE DE DEU DE LA PALOMA",20120630,20121231
46244,3265,"valencia","VIRGEN DE LA PAZ","MARE DE DEU DE LA PAU",20120630,20121231
46244,3270,"valencia","VIRGEN DE LA PURIFICACION","MARE DE DEU DE LA PURIFICACIO",20120630,20121231
46244,3275,"valencia","VIRGEN DE LA SOLEDAD","MARE DE DEU DE LA SOLEDAT",20120630,20121231
46244,3280,"valencia","VIRGEN DE LAS ANGUSTIAS","MARE DE DEU DE LES ANGOIXES",20120630,20121231
46244,3285,"valencia","VIRGEN DE LOS DESAMPARADOS","MARE DE DEU DELS DESEMPARATS",20120630,20121231
46244,3290,"valencia","VIRGEN DE LOS DOLORES","MARE DE DEU DELS DOLORS",20120630,20121231
46244,3295,"valencia","WENCESLAO FDEZ FLORES","WENCESLAO FERNANDEZ FLORES",20120630,20121231
46244,3310,"valencia","YECLA","IECLA",20120630,20121231
46244,3325,"valencia","ZARAGOZA","SARAGOSSA",20120630,20121231
46244,3343,"valencia","POLIGONO INDUSTRIAL N 1","POLIGON INDUSTRIAL NUM 1",20120630,20121231
46244,3347,"valencia","MENTA, DE LA","MENTA",20120630,20121231
46244,3348,"valencia","NUM 1 MAS DE PAVIA","NUM. 1 MAS DE PAVIA",20120630,20121231
46244,335,"valencia","BARRACA, LA","BARRACA",20120630,20121231
46244,345,"valencia","BARRANC, DEL","BARRANC",20120630,20121231
46244,3458,"valencia","FENOLL, DEL","FENOLL",20120630,20121231
46244,3459,"valencia","L'ALZINA, DE","ALZINA",20120630,20121231
46244,3460,"valencia","CASTANYER, DEL","CASTANYER",20120630,20121231
46244,3461,"valencia","PADRE VICENTE LOZANO ARRUE","PARE VICENTE LOZANO ARRUE",20120630,20121231
46244,3464,"valencia","BANDA MUSICA DEL CIRCULO CATOLICO","BANDA DE MUSICA DEL CERCLE CATOLIC",20120630,20121231
46244,3465,"valencia","CENTRO LA HABANA","CENTRO HABANA",20120630,20121231
46244,3466,"valencia","XIPRER, DEL","XIPRER",20120630,20121231
46244,3467,"valencia","GLADIOL, DEL","GLADIOL",20120630,20121231
46244,3468,"valencia","TARONGINA, DE LA","TARONGINA",20120630,20121231
46244,3469,"valencia","CIUDAD DE EL ALTO","CIUTAT D'EL ALTO",20120630,20121231
46244,3474,"valencia","MAESTRO LORENZO FUERTES JULVEZ","MESTRE LORENZO FUERTES JULVEZ",20120630,20121231
46244,3475,"valencia","SEGORBE","SOGORB",20120630,20121231
46244,3478,"valencia","PADRE FERNANDO","PARE FERNANDO",20120630,20121231
46244,3480,"valencia","BALTASAR BELENGUER ""SANGCHILI""","BALTASAR BELENGUER, ""SANGCHILI""",20120630,20121231
46244,3485,"valencia","JUAN GIL ALBERT","JUAN GIL-ALBERT",20120630,20121231
46244,3486,"valencia","DE LA PERERA","PERERA",20120630,20121231
46244,3487,"valencia","DEL POLIESPORTIU","POLIESPORTIU",20120630,20121231
46244,3488,"valencia","DEL ROURE","ROURE",20120630,20121231
46244,3489,"valencia","DEL MUR","MUR",20120630,20121231
46244,3490,"valencia","DE LA MARGARIDA","MARGARIDA",20120630,20121231
46244,3491,"valencia","DE L'ESPARRAGUERA","ESPARREGUERA",20120630,20121231
46244,3492,"valencia","DELS COLOMS","COLOMS",20120630,20121231
46244,3493,"valencia","DELS MANYANS","MANYANS",20120630,20121231
46244,3494,"valencia","DELS MIRACLES","MIRACLES",20120630,20121231
46244,3496,"valencia","DEL FREIXE","FREIXE",20120630,20121231
46244,3497,"valencia","DE LA POMERA","POMERA",20120630,20121231
46244,3498,"valencia","DE L'HORTENSIA","HORTENSIA",20120630,20121231
46244,3499,"valencia","DE LA TULIPA","TULIPA",20120630,20121231
46244,35,"valencia","ABDERRAMAN III","ABD-AL-RAHMAN III",20120630,20121231
46244,3500,"valencia","DELS FERRERS","FERRERS",20120630,20121231
46244,3507,"valencia","PRESIDENT DE LES CORTS VICENT GONZALEZ LIZONDO","PRES. CORTS VALENCIANES VICENT GONZALEZ LIZONDO",20120630,20121231
