"muni_code","muni_name","total","h_u25","h_25_40","h_a40","m_u25","m_25_40","m_a40","agricultura","industria","construccion","servicios","sin_empleo_anterior","prov"
38018,"guancha, la",703,15,144,172,15,181,176,37,24,185,415,42,"santa cruz de tenerife"
38019,"guia de isora",2019,66,412,510,75,474,482,112,42,239,1562,64,"santa cruz de tenerife"
38020,"guimar",2679,91,561,657,81,681,608,91,180,375,1884,149,"santa cruz de tenerife"
38021,"hermigua",280,14,54,99,2,49,62,106,2,31,138,3,"santa cruz de tenerife"
38022,"icod de los vinos",3161,81,634,837,80,783,746,97,158,576,2136,194,"santa cruz de tenerife"
38024,"llanos de aridane, los",2474,63,490,574,65,669,613,80,79,369,1781,165,"santa cruz de tenerife"
38025,"matanza de acentejo, la",1266,39,307,344,15,306,255,40,53,258,848,67,"santa cruz de tenerife"
38026,"orotava, la",5410,163,1136,1391,118,1348,1254,102,188,997,3747,376,"santa cruz de tenerife"
38027,"paso, el",906,24,177,245,15,217,228,37,52,152,615,50,"santa cruz de tenerife"
38901,"pinar de el hierro, el",191,6,37,49,2,40,57,15,6,19,142,9,"santa cruz de tenerife"
38028,"puerto de la cruz",3687,116,684,887,82,857,1061,50,104,293,3055,185,"santa cruz de tenerife"
38029,"puntagorda",200,12,43,50,4,42,49,9,9,22,153,7,"santa cruz de tenerife"
38030,"puntallana",251,2,48,71,8,63,59,9,19,63,139,21,"santa cruz de tenerife"
38031,"realejos, los",5076,153,975,1269,110,1260,1309,94,188,961,3496,337,"santa cruz de tenerife"
38032,"rosario, el",1669,59,331,409,54,413,403,43,98,211,1194,123,"santa cruz de tenerife"
38033,"san andres y sauces",400,7,80,99,13,104,97,20,31,56,259,34,"santa cruz de tenerife"
38023,"san cristobal de la laguna",18414,454,3827,4517,453,4678,4485,320,1004,2405,13358,1327,"santa cruz de tenerife"
38034,"san juan de la rambla",655,13,131,168,17,174,152,28,17,120,446,44,"santa cruz de tenerife"
38035,"san miguel de abona",1377,41,264,338,46,358,330,37,57,151,1086,46,"santa cruz de tenerife"
38036,"san sebastian de la gomera",1007,30,255,239,23,254,206,245,13,62,666,21,"santa cruz de tenerife"
38037,"santa cruz de la palma",2034,64,452,521,43,434,520,106,81,297,1378,172,"santa cruz de tenerife"
38038,"santa cruz de tenerife",24877,529,5137,6294,536,6150,6231,321,1251,2943,18806,1556,"santa cruz de tenerife"
38039,"santa ursula",1946,64,391,507,36,468,480,40,81,361,1333,131,"santa cruz de tenerife"
38040,"santiago del teide",717,20,158,175,22,190,152,25,8,64,599,21,"santa cruz de tenerife"
38041,"sauzal, el",1079,34,224,321,34,250,216,28,52,253,685,61,"santa cruz de tenerife"
38042,"silos, los",555,24,124,125,11,147,124,40,14,74,385,42,"santa cruz de tenerife"
38043,"tacoronte",3213,105,674,783,101,837,713,86,157,587,2154,229,"santa cruz de tenerife"
38044,"tanque, el",315,9,52,91,10,75,78,16,6,49,232,12,"santa cruz de tenerife"
38045,"tazacorte",656,23,128,174,24,156,151,28,11,112,466,39,"santa cruz de tenerife"
38046,"tegueste",1194,35,236,318,29,304,272,39,64,175,801,115,"santa cruz de tenerife"
38047,"tijarafe",278,11,58,61,6,62,80,14,8,34,202,20,"santa cruz de tenerife"
38049,"valle gran rey",320,8,72,111,6,57,66,96,6,20,193,5,"santa cruz de tenerife"
38050,"vallehermoso",333,13,63,108,10,63,76,130,10,30,157,6,"santa cruz de tenerife"
38048,"valverde",541,14,133,166,8,117,103,36,21,72,392,20,"santa cruz de tenerife"
38051,"victoria de acentejo, la",1333,45,288,396,27,333,244,40,63,369,774,87,"santa cruz de tenerife"
38052,"vilaflor",139,3,23,47,3,31,32,6,5,9,116,3,"santa cruz de tenerife"
38053,"villa de mazo",561,10,110,151,15,131,144,31,27,157,318,28,"santa cruz de tenerife"
43001,"aiguamurcia",64,3,8,16,1,16,20,6,9,7,40,2,"tarragona"
43002,"albinyana",230,13,41,54,11,54,57,11,21,25,166,7,"tarragona"
43003,"albiol, l'",23,2,6,6,NA,5,4,NA,6,2,15,NA,"tarragona"
43004,"alcanar",521,20,105,133,16,127,120,76,52,65,304,24,"tarragona"
43005,"alcover",341,9,58,81,16,77,100,18,66,32,198,27,"tarragona"
43904,"aldea, l'",265,9,61,68,7,59,61,31,39,27,155,13,"tarragona"
43006,"aldover",42,1,6,14,1,12,8,4,8,2,23,5,"tarragona"
43007,"aleixar, l'",39,1,6,9,1,6,16,0,8,9,20,2,"tarragona"
43008,"alfara de carles",22,NA,5,7,NA,5,5,2,3,2,15,NA,"tarragona"
43009,"alforja",141,8,16,37,4,29,47,3,17,11,103,7,"tarragona"
43010,"alio",20,NA,4,6,0,5,5,4,1,3,11,1,"tarragona"
43011,"almoster",65,2,10,10,4,17,22,1,7,4,50,3,"tarragona"
43012,"altafulla",297,11,49,61,6,73,97,6,21,31,217,22,"tarragona"
43013,"ametlla de mar, l'",483,16,94,113,11,134,115,19,18,61,363,22,"tarragona"
43906,"ampolla, l'",207,3,46,47,3,61,47,5,15,29,153,5,"tarragona"
43014,"amposta",1844,99,380,455,96,419,395,184,208,190,1129,133,"tarragona"
43016,"arboc, l'",508,26,93,110,19,140,120,47,80,37,300,44,"tarragona"
43015,"arboli",5,NA,2,2,NA,1,NA,NA,0,NA,5,NA,"tarragona"
43017,"argentera, l'",2,0,2,0,NA,NA,0,NA,NA,2,0,NA,"tarragona"
43018,"arnes",17,1,2,5,NA,4,5,1,2,2,12,NA,"tarragona"
43019,"asco",114,4,30,22,5,34,19,13,6,7,83,5,"tarragona"
43020,"banyeres del penedes",234,11,45,53,8,53,64,15,42,20,146,11,"tarragona"
43021,"barbera de la conca",22,1,4,6,NA,7,4,4,7,1,10,NA,"tarragona"
43022,"batea",67,3,12,17,2,16,17,9,14,11,32,1,"tarragona"
43023,"bellmunt del priorat",28,0,6,6,1,4,11,3,11,1,13,NA,"tarragona"
43024,"bellvei",174,7,30,45,8,36,48,9,22,18,117,8,"tarragona"
43025,"benifallet",41,0,9,15,0,6,11,NA,8,5,28,NA,"tarragona"
43026,"benissanet",63,1,21,12,1,13,15,23,4,5,29,2,"tarragona"
43027,"bisbal de falset, la",7,0,2,2,NA,1,2,1,1,1,4,NA,"tarragona"
43028,"bisbal del penedes, la",383,14,72,101,14,68,114,9,48,53,254,19,"tarragona"
43029,"blancafort",17,1,5,5,NA,4,2,2,5,0,8,2,"tarragona"
43030,"bonastre",52,1,6,20,0,15,10,6,4,8,30,4,"tarragona"
43031,"borges del camp, les",124,4,18,33,5,33,31,12,17,18,66,11,"tarragona"
43032,"bot",19,NA,2,4,1,4,8,3,6,1,9,NA,"tarragona"
43033,"botarell",80,4,21,20,2,15,18,6,3,10,60,1,"tarragona"
43034,"brafim",33,0,13,9,0,6,5,8,4,2,18,1,"tarragona"
43035,"cabaces",19,NA,6,4,2,3,4,5,1,1,12,NA,"tarragona"
43036,"cabra del camp",98,5,11,24,5,22,31,5,11,12,62,8,"tarragona"
43037,"calafell",2305,86,448,533,67,548,623,25,216,273,1679,112,"tarragona"
43903,"camarles",230,8,57,62,4,49,50,18,37,47,118,10,"tarragona"
43038,"cambrils",2693,100,516,572,106,731,668,74,168,260,2086,105,"tarragona"
43907,"canonja",438,25,77,89,14,130,103,10,48,65,294,21,"tarragona"
43039,"capafonts",2,NA,2,NA,NA,NA,0,NA,NA,NA,2,NA,"tarragona"
43040,"capcanes",16,NA,3,3,NA,5,5,2,3,1,10,NA,"tarragona"
43041,"caseres",11,0,NA,4,NA,2,5,1,1,3,6,NA,"tarragona"
43042,"castellvell del camp",136,10,20,25,4,26,51,4,11,13,103,5,"tarragona"
43043,"catllar, el",223,8,40,53,9,47,66,2,22,22,167,10,"tarragona"
43045,"colldejou",13,NA,2,2,0,4,5,NA,1,4,8,NA,"tarragona"
43046,"conesa",7,2,1,1,NA,1,2,NA,1,1,5,NA,"tarragona"
43047,"constanti",625,22,161,165,24,142,111,25,68,96,369,67,"tarragona"
43048,"corbera d'ebre",38,NA,11,10,0,10,7,5,8,3,22,0,"tarragona"
43049,"cornudella de montsant",61,1,16,15,2,14,13,13,11,4,32,1,"tarragona"
43050,"creixell",333,8,59,85,16,84,81,9,23,46,227,28,"tarragona"
43051,"cunit",969,33,185,217,40,228,266,6,77,127,694,65,"tarragona"
43901,"deltebre",1029,42,204,283,25,223,252,92,86,218,591,42,"tarragona"
43053,"duesaigues",11,0,4,3,NA,2,2,1,1,1,8,NA,"tarragona"
43054,"espluga de francoli, l'",196,8,35,57,5,35,56,11,30,21,124,10,"tarragona"
43055,"falset",202,2,43,44,4,41,68,37,39,12,100,14,"tarragona"
43056,"fatarella, la",57,2,9,16,1,5,24,4,10,13,30,NA,"tarragona"
43057,"febro, la",3,NA,NA,1,NA,NA,2,NA,NA,NA,3,NA,"tarragona"
43058,"figuera, la",4,NA,2,1,NA,1,NA,1,NA,NA,3,NA,"tarragona"
43059,"figuerola del camp",20,1,2,8,0,4,5,0,8,1,10,1,"tarragona"
43060,"flix",199,6,66,46,6,44,31,14,36,34,113,2,"tarragona"
43061,"fores",2,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,"tarragona"
43062,"freginals",16,0,3,8,1,2,2,1,4,3,8,0,"tarragona"
43063,"galera, la",41,NA,3,18,2,10,8,12,5,4,18,2,"tarragona"
43064,"gandesa",179,1,51,46,4,41,36,32,17,26,93,11,"tarragona"
43065,"garcia",25,1,6,4,1,4,9,3,7,2,13,NA,"tarragona"
43066,"garidells, els",9,NA,2,3,2,0,2,1,NA,1,4,3,"tarragona"
43067,"ginestar",42,1,13,13,NA,8,7,5,8,5,21,3,"tarragona"
43068,"godall",31,2,9,9,1,6,4,6,4,5,15,1,"tarragona"
43069,"gratallops",8,NA,1,2,NA,2,3,1,1,NA,6,NA,"tarragona"
43070,"guiamets, els",11,0,1,2,1,2,5,1,4,NA,6,0,"tarragona"
43071,"horta de sant joan",50,2,11,20,0,7,10,4,6,13,26,1,"tarragona"
43072,"lloar, el",8,1,1,2,NA,3,1,1,4,NA,3,NA,"tarragona"
43073,"llorac",2,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,"tarragona"
43074,"llorenc del penedes",144,6,20,38,6,34,40,11,16,10,99,8,"tarragona"
43076,"marca",38,1,8,8,1,8,12,9,5,5,17,2,"tarragona"
43075,"margalef",5,1,0,4,NA,NA,NA,NA,NA,1,4,NA,"tarragona"
43077,"mas de barberans",25,2,4,10,NA,4,5,2,5,0,17,1,"tarragona"
43078,"masdenverge",77,1,10,20,2,22,22,8,13,6,47,3,"tarragona"
43079,"masllorenc",41,1,6,17,2,11,4,5,7,4,23,2,"tarragona"
43080,"maso, la",12,1,2,2,NA,4,3,NA,3,1,8,NA,"tarragona"
43081,"maspujols",25,NA,1,6,NA,14,4,NA,4,2,19,NA,"tarragona"
43082,"masroig, el",22,NA,6,9,NA,5,2,6,3,3,9,1,"tarragona"
43083,"mila, el",7,NA,1,2,1,NA,3,NA,NA,1,6,NA,"tarragona"
43084,"miravet",46,NA,9,12,1,12,12,15,6,2,21,2,"tarragona"
43085,"molar, el",5,NA,2,0,NA,1,2,0,2,NA,3,NA,"tarragona"
43086,"montblanc",398,13,73,105,12,81,114,18,91,52,221,16,"tarragona"
43088,"montbrio del camp",191,6,35,47,9,56,38,14,18,22,131,6,"tarragona"
43089,"montferri",36,3,2,10,1,7,13,1,7,2,25,1,"tarragona"
43090,"montmell, el",154,9,20,45,3,31,46,4,29,19,98,4,"tarragona"
43091,"mont-ral",12,NA,3,2,1,3,3,NA,2,0,8,2,"tarragona"
43092,"mont-roig del camp",1102,42,204,261,42,277,276,63,71,114,810,44,"tarragona"
43093,"mora d'ebre",475,14,107,122,17,102,113,119,42,43,239,32,"tarragona"
43094,"mora la nova",272,10,64,66,9,62,61,83,30,14,132,13,"tarragona"
43095,"morell, el",238,9,55,50,13,67,44,9,22,24,163,20,"tarragona"
43096,"morera de montsant, la",6,NA,2,3,NA,1,NA,2,NA,1,3,NA,"tarragona"
43097,"nou de gaia, la",32,1,10,6,NA,12,3,3,1,5,19,4,"tarragona"
43098,"nulles",21,2,6,2,NA,5,6,4,2,1,14,NA,"tarragona"
43100,"pallaresos, els",241,7,31,55,16,51,81,1,19,22,190,9,"tarragona"
43099,"palma d'ebre, la",20,1,5,6,2,3,3,6,3,2,6,3,"tarragona"
43101,"passanant i belltall",7,1,1,1,NA,NA,4,1,NA,NA,5,1,"tarragona"
43102,"pauls",38,NA,4,12,1,9,12,0,6,2,29,1,"tarragona"
43103,"perafort",67,4,10,19,2,22,10,2,7,9,47,2,"tarragona"
43104,"perello, el",150,4,31,38,3,38,36,6,9,24,107,4,"tarragona"
43105,"piles, les",7,NA,2,1,0,0,4,NA,1,NA,6,NA,"tarragona"
43106,"pinell de brai, el",51,2,9,19,2,6,13,2,13,9,26,1,"tarragona"
43107,"pira",18,2,5,6,NA,2,3,1,5,1,11,NA,"tarragona"
43108,"pla de santa maria, el",188,4,36,43,4,33,68,11,38,13,116,10,"tarragona"
43109,"pobla de mafumet, la",221,6,47,39,12,81,36,5,16,19,173,8,"tarragona"
43110,"pobla de massaluca, la",16,1,2,6,NA,4,3,2,4,2,8,NA,"tarragona"
43111,"pobla de montornes, la",253,13,35,64,9,64,68,1,26,26,183,17,"tarragona"
43112,"poboleda",27,1,6,8,1,5,6,6,4,1,15,1,"tarragona"
43113,"pont d'armentera, el",40,NA,5,11,4,8,12,2,9,4,23,2,"tarragona"
43141,"pontils",4,NA,1,2,NA,1,0,1,1,1,1,NA,"tarragona"
43114,"porrera",15,1,3,5,NA,2,4,2,6,1,5,1,"tarragona"
43115,"pradell de la teixeta",8,NA,1,3,1,1,2,1,1,1,5,NA,"tarragona"
43116,"prades",28,1,5,10,NA,5,7,2,2,3,20,1,"tarragona"
43117,"prat de comte",7,1,2,2,NA,2,0,0,1,NA,6,NA,"tarragona"
43118,"pratdip",53,0,12,17,2,11,11,4,4,5,39,1,"tarragona"
43119,"puigpelat",92,6,17,21,1,21,26,7,17,7,51,10,"tarragona"
43120,"querol",42,NA,5,12,0,10,15,4,4,2,30,2,"tarragona"
43121,"rasquera",38,1,7,9,1,10,10,5,5,5,23,NA,"tarragona"
43122,"renau",5,NA,2,0,NA,2,1,NA,NA,NA,5,NA,"tarragona"
43123,"reus",9247,363,1981,2105,363,2209,2226,379,859,1236,6030,743,"tarragona"
43124,"riba, la",25,4,5,3,NA,3,10,1,8,0,14,2,"tarragona"
43125,"riba-roja d'ebre",77,1,14,29,1,11,21,4,9,22,42,NA,"tarragona"
43126,"riera de gaia, la",97,3,20,24,0,22,28,7,10,8,67,5,"tarragona"
43127,"riudecanyes",73,2,12,18,3,15,23,9,5,5,54,0,"tarragona"
43128,"riudecols",52,2,16,13,3,8,10,5,11,6,28,2,"tarragona"
43129,"riudoms",419,18,86,102,23,98,92,50,40,53,245,31,"tarragona"
43130,"rocafort de queralt",14,1,3,3,0,5,2,NA,3,1,9,1,"tarragona"
43131,"roda de bara",538,19,120,127,20,131,121,17,52,65,361,43,"tarragona"
43132,"rodonya",26,0,3,8,0,8,7,2,5,1,14,4,"tarragona"
43133,"roquetes",608,23,118,179,16,125,147,78,99,56,340,35,"tarragona"
43134,"rourell, el",27,3,6,5,1,9,3,1,3,1,20,2,"tarragona"
43135,"salomo",19,1,1,6,NA,7,4,1,5,1,11,1,"tarragona"
43905,"salou",2055,90,448,461,71,552,433,29,108,113,1756,49,"tarragona"
43138,"santa barbara",274,11,47,72,13,75,56,43,36,30,148,17,"tarragona"
43139,"santa coloma de queralt",174,12,34,43,2,30,53,12,39,22,88,13,"tarragona"
43140,"santa oliva",377,13,68,85,17,99,95,12,28,61,255,21,"tarragona"
43136,"sant carles de la rapita",1013,38,213,210,25,267,260,72,123,99,673,46,"tarragona"
43137,"sant jaume dels domenys",237,12,44,57,9,46,69,15,44,16,153,9,"tarragona"
43902,"sant jaume d'enveja",279,13,66,70,11,56,63,31,40,57,143,8,"tarragona"
43142,"sarral",93,3,18,28,NA,17,27,11,31,4,46,1,"tarragona"
43143,"savalla del comtat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tarragona"
43144,"secuita, la",79,3,11,15,3,20,27,6,7,8,56,2,"tarragona"
43145,"selva del camp, la",317,27,78,75,10,62,65,15,42,42,199,19,"tarragona"
43146,"senan",3,1,0,1,0,1,0,0,1,NA,2,NA,"tarragona"
43044,"senia, la",548,14,93,168,5,108,160,29,210,40,249,20,"tarragona"
43147,"solivella",17,1,3,4,NA,2,7,1,5,5,5,1,"tarragona"
43148,"tarragona",9944,409,2083,2220,438,2448,2346,254,806,1219,6875,790,"tarragona"
43149,"tivenys",49,2,12,12,1,3,19,0,16,1,30,2,"tarragona"
43150,"tivissa",112,8,21,28,4,22,29,16,16,7,72,1,"tarragona"
43151,"torre de fontaubella, la",5,0,NA,1,1,1,2,NA,1,1,3,NA,"tarragona"
43152,"torre de l'espanyol, la",39,2,10,8,1,10,8,17,1,1,18,2,"tarragona"
43153,"torredembarra",1398,38,281,324,44,341,370,35,81,204,981,97,"tarragona"
43154,"torroja del priorat",14,1,4,4,0,2,3,2,4,1,7,NA,"tarragona"
43155,"tortosa",2824,140,583,738,101,561,701,303,420,243,1663,195,"tarragona"
43156,"ulldecona",424,14,82,115,12,97,104,43,97,32,226,26,"tarragona"
43157,"ulldemolins",21,NA,3,11,1,5,1,3,NA,1,16,1,"tarragona"
43158,"vallclara",6,NA,1,2,1,2,0,0,NA,NA,6,NA,"tarragona"
43159,"vallfogona de riucorb",3,NA,0,1,NA,1,1,NA,NA,1,2,NA,"tarragona"
43160,"vallmoll",107,2,22,28,0,22,33,6,27,12,62,0,"tarragona"
43161,"valls",1857,69,304,476,78,412,518,167,290,143,1122,135,"tarragona"
43162,"vandellos i l'hospitalet de l'infant",444,20,104,81,12,107,120,11,43,37,339,14,"tarragona"
43163,"vendrell, el",4072,205,751,907,176,991,1042,147,355,467,2841,262,"tarragona"
43164,"vespella de gaia",41,0,9,14,1,8,9,2,4,9,26,NA,"tarragona"
43165,"vilabella",38,1,9,13,0,7,8,14,5,3,15,1,"tarragona"
43175,"vilalba dels arcs",15,NA,0,4,1,2,8,1,4,0,8,2,"tarragona"
43166,"vilallonga del camp",125,6,36,23,6,36,18,7,12,13,88,5,"tarragona"
43168,"vilanova de prades",5,NA,1,1,NA,2,1,NA,NA,NA,5,NA,"tarragona"
43167,"vilanova d'escornalbou",39,1,5,15,NA,7,11,2,7,7,20,3,"tarragona"
43169,"vilaplana",20,0,3,8,1,4,4,3,1,1,15,NA,"tarragona"
43170,"vila-rodona",79,5,15,23,2,14,20,12,13,3,43,8,"tarragona"
43171,"vila-seca",1676,60,383,346,73,510,304,32,117,194,1294,39,"tarragona"
43172,"vilaverd",29,1,7,8,1,7,5,1,4,1,23,NA,"tarragona"
43173,"vilella alta, la",6,NA,3,1,NA,1,1,2,2,NA,2,NA,"tarragona"
43174,"vilella baixa, la",9,1,2,1,NA,2,3,2,2,NA,5,NA,"tarragona"
43176,"vimbodi i poblet",40,NA,9,9,2,6,14,2,8,3,26,1,"tarragona"
43177,"vinebre",38,1,5,8,2,12,10,11,NA,2,22,3,"tarragona"
43178,"vinyols i els arcs",115,6,28,33,3,26,19,11,9,19,72,4,"tarragona"
43052,"xerta",74,NA,15,25,1,12,21,11,7,7,47,2,"tarragona"
44001,"ababuj",2,NA,1,1,NA,0,NA,0,NA,2,0,NA,"teruel"
44002,"abejuela",4,NA,2,1,NA,1,NA,0,NA,1,3,NA,"teruel"
44003,"aguaton",0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,"teruel"
44004,"aguaviva",32,0,6,4,1,10,11,2,2,4,22,2,"teruel"
44005,"aguilar del alfambra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teruel"
44006,"alacon",11,NA,3,4,NA,3,1,4,0,1,3,3,"teruel"
44007,"alba",8,NA,2,2,1,2,1,0,1,0,6,1,"teruel"
44008,"albalate del arzobispo",108,6,18,29,6,27,22,23,21,12,49,3,"teruel"
44009,"albarracin",39,2,10,12,1,5,9,0,4,9,24,2,"teruel"
44010,"albentosa",13,2,2,5,NA,3,1,2,2,1,6,2,"teruel"
44011,"alcaine",1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,"teruel"
44012,"alcala de la selva",24,0,6,10,NA,1,7,1,1,5,17,NA,"teruel"
44013,"alcaniz",1261,52,277,252,54,363,263,165,110,167,761,58,"teruel"
44014,"alcorisa",236,12,53,53,9,65,44,25,49,31,115,16,"teruel"
44016,"alfambra",17,0,2,4,3,4,4,NA,5,3,8,1,"teruel"
44017,"aliaga",11,1,3,2,0,4,1,0,1,2,8,NA,"teruel"
44021,"allepuz",5,NA,2,NA,NA,2,1,1,NA,1,2,1,"teruel"
44022,"alloza",37,3,9,8,NA,6,11,6,7,8,12,4,"teruel"
44023,"allueva",2,0,NA,1,NA,NA,1,0,NA,1,NA,1,"teruel"
44018,"almohaja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teruel"
44019,"alobras",4,NA,NA,1,NA,1,2,0,NA,1,3,NA,"teruel"
44020,"alpenes",2,NA,NA,1,NA,NA,1,NA,NA,NA,2,NA,"teruel"
44024,"anadon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teruel"
44025,"andorra",528,24,132,97,21,149,105,45,71,68,299,45,"teruel"
44026,"arcos de las salinas",12,NA,3,4,NA,2,3,1,1,1,9,NA,"teruel"
44027,"arens de lledo",2,0,0,1,NA,0,1,0,0,1,1,0,"teruel"
44028,"argente",3,NA,1,2,NA,NA,NA,0,NA,1,2,NA,"teruel"
44029,"arino",43,3,14,6,2,10,8,5,8,2,27,1,"teruel"
44031,"azaila",7,NA,NA,6,NA,NA,1,NA,1,1,4,1,"teruel"
44032,"badenas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teruel"
44033,"baguena",17,1,2,7,NA,3,4,7,NA,0,9,1,"teruel"
44034,"banon",2,NA,1,NA,NA,0,1,NA,NA,1,1,NA,"teruel"
44035,"barrachina",6,0,1,2,1,2,NA,NA,NA,NA,5,1,"teruel"
44036,"bea",2,NA,NA,NA,NA,NA,2,NA,NA,NA,2,NA,"teruel"
44037,"beceite",33,3,5,10,NA,6,9,3,5,6,19,NA,"teruel"
44039,"bello",4,NA,NA,1,NA,1,2,1,1,1,1,NA,"teruel"
44038,"belmonte de san jose",3,NA,1,NA,NA,2,NA,NA,NA,NA,3,NA,"teruel"
44040,"berge",11,1,2,3,1,1,3,2,1,1,7,0,"teruel"
44041,"bezas",1,NA,1,0,NA,0,NA,0,0,NA,1,NA,"teruel"
44042,"blancas",13,NA,3,3,2,3,2,NA,1,1,5,6,"teruel"
44043,"blesa",1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"teruel"
44044,"bordon",4,NA,1,2,NA,0,1,0,NA,2,2,NA,"teruel"
44045,"bronchales",17,1,2,5,NA,6,3,2,1,0,14,NA,"teruel"
44046,"buena",2,NA,NA,1,NA,NA,1,NA,NA,1,1,NA,"teruel"
44047,"burbaguena",6,NA,4,2,NA,0,0,0,1,1,4,NA,"teruel"
44048,"cabra de mora",5,1,1,1,NA,1,1,NA,NA,2,3,NA,"teruel"
44049,"calaceite",44,0,15,9,0,14,6,7,2,6,28,1,"teruel"
44050,"calamocha",301,10,69,70,17,80,55,21,51,35,162,32,"teruel"
44051,"calanda",325,13,53,79,15,98,67,55,51,26,189,4,"teruel"
44052,"calomarde",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"teruel"
44053,"camanas",4,NA,NA,NA,1,2,1,NA,NA,NA,3,1,"teruel"
44054,"camarena de la sierra",4,NA,NA,1,NA,2,1,1,NA,1,2,NA,"teruel"
44055,"camarillas",8,3,2,1,NA,NA,2,1,1,1,3,2,"teruel"
44056,"caminreal",20,2,2,7,1,3,5,2,4,4,7,3,"teruel"
44059,"cantavieja",23,2,7,4,2,6,2,6,3,5,8,1,"teruel"
44060,"canada de benatanduz",0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,"teruel"
44061,"canada de verich, la",5,NA,1,2,NA,1,1,NA,NA,2,2,1,"teruel"
44062,"canada vellida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teruel"
44063,"canizar del olivar",7,NA,2,0,1,2,2,NA,3,1,1,2,"teruel"
44064,"cascante del rio",4,NA,2,2,NA,NA,NA,0,NA,2,2,NA,"teruel"
44065,"castejon de tornos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teruel"
44066,"castel de cabra",2,NA,NA,0,1,0,1,NA,0,NA,2,NA,"teruel"
44070,"castellar, el",0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,"teruel"
44071,"castellote",52,3,5,18,3,11,12,7,5,6,33,1,"teruel"
44067,"castelnou",10,1,3,3,1,1,1,NA,2,2,5,1,"teruel"
44068,"castelseras",45,3,5,13,1,15,8,3,8,4,29,1,"teruel"
44074,"cedrillas",17,0,4,0,3,3,7,0,4,2,10,1,"teruel"
44075,"celadas",19,2,3,6,0,4,4,5,2,3,6,3,"teruel"
44076,"cella",168,5,31,41,6,38,47,5,32,20,98,13,"teruel"
44077,"cerollera, la",2,0,1,NA,NA,0,1,NA,1,NA,1,NA,"teruel"
44080,"codonera, la",15,1,1,4,1,6,2,0,2,1,10,2,"teruel"
44082,"corbalan",4,NA,0,1,1,1,1,NA,1,0,3,NA,"teruel"
44084,"cortes de aragon",2,NA,0,NA,NA,1,1,NA,NA,NA,2,NA,"teruel"
44085,"cosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teruel"
44086,"cretas",23,1,2,4,NA,8,8,0,1,2,19,1,"teruel"
44087,"crivillen",4,NA,NA,1,NA,2,1,NA,1,NA,1,2,"teruel"
44088,"cuba, la",0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,"teruel"
44089,"cubla",3,1,NA,2,NA,NA,NA,NA,1,1,1,0,"teruel"
44090,"cucalon",1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,"teruel"
44092,"cuervo, el",9,1,4,1,NA,2,1,NA,1,2,6,NA,"teruel"
44093,"cuevas de almuden",10,0,3,4,NA,2,1,3,2,2,2,1,"teruel"
44094,"cuevas labradas",7,NA,1,1,1,3,1,NA,1,NA,5,1,"teruel"
44096,"ejulve",14,1,3,5,2,1,2,1,2,3,8,0,"teruel"
44097,"escorihuela",4,NA,NA,2,0,NA,2,1,NA,1,2,NA,"teruel"
44099,"escucha",106,6,32,18,5,22,23,6,23,9,57,11,"teruel"
44100,"estercuel",20,3,4,4,3,3,3,1,6,2,9,2,"teruel"
44101,"ferreruela de huerva",1,NA,NA,0,NA,NA,1,0,NA,NA,1,NA,"teruel"
44102,"fonfria",0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,"teruel"
44103,"formiche alto",9,NA,4,2,0,1,2,2,0,1,4,2,"teruel"
44105,"fornoles",8,NA,2,2,NA,2,2,2,1,1,4,NA,"teruel"
44106,"fortanete",20,3,7,3,1,5,1,2,2,6,8,2,"teruel"
44107,"foz-calanda",26,2,5,5,NA,6,8,2,2,2,19,1,"teruel"
44108,"fresneda, la",25,0,5,8,0,6,6,1,NA,8,15,1,"teruel"
44109,"frias de albarracin",5,1,1,NA,0,2,1,1,NA,1,2,1,"teruel"
44110,"fuenferrada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"teruel"
44111,"fuentes calientes",4,1,1,0,NA,NA,2,NA,0,1,3,NA,"teruel"
44112,"fuentes claras",18,NA,6,7,1,1,3,1,1,7,8,1,"teruel"
