"muni_code","major_2015_izq","major_2019_izq","change_to_izq_2019","change_to_izq_19_15","major_2015_izq2","major_2019_izq2","change_to_izq2_2019","change_to_izq2_19_15"
24047,1,1,0,0,0,0,0,0
24049,1,1,0,0,1,1,0,0
24050,0,1,1,0,0,1,1,0
24051,1,0,0,0,1,0,0,0
24052,1,1,0,0,1,1,0,0
24053,0,0,0,0,0,0,0,0
24054,1,0,0,0,0,0,0,0
24055,1,1,0,0,1,1,0,0
24056,1,1,0,0,1,1,0,0
24057,0,0,0,0,0,0,0,0
24058,0,1,1,0,0,0,0,0
24059,1,1,0,0,1,1,0,0
24060,0,1,1,1,0,0,0,0
24061,0,0,0,0,0,0,0,0
24062,1,1,0,0,0,0,0,0
24063,0,1,1,0,0,0,0,0
24064,1,1,0,0,1,1,0,0
24065,1,1,0,0,1,1,0,0
24066,0,0,0,0,0,0,0,0
24067,0,0,0,0,0,0,0,0
24068,1,1,0,0,1,1,0,0
24069,0,0,0,0,0,0,0,0
24070,1,1,0,0,1,1,0,0
24071,1,1,0,0,1,1,0,0
24073,1,1,0,0,1,1,0,0
24074,0,0,0,0,0,0,0,0
24076,0,1,1,0,0,1,1,0
24077,1,1,0,0,1,1,0,0
24078,0,1,1,0,0,1,1,0
24079,0,0,0,0,0,0,0,0
24080,0,0,0,0,0,0,0,0
24081,0,0,0,0,0,0,0,0
24082,1,1,0,0,1,1,0,0
24083,1,1,0,0,1,1,0,0
24084,1,1,0,0,1,1,0,0
24086,0,0,0,0,0,0,0,0
24087,0,0,0,0,0,0,0,0
24088,0,1,1,0,0,1,1,0
24089,0,1,1,0,0,1,1,0
24090,0,0,0,0,0,0,0,0
24091,0,1,1,0,0,1,1,0
24092,0,0,0,0,0,0,0,0
24093,1,1,0,0,0,0,0,0
24094,1,0,0,0,1,0,0,0
24095,1,1,0,0,1,1,0,0
24096,1,1,0,0,1,1,0,0
24097,1,1,0,0,0,0,0,0
24098,1,1,0,0,1,1,0,0
24099,1,1,0,0,1,1,0,0
24100,0,0,0,0,0,0,0,0
24101,1,1,0,0,1,1,0,0
24102,1,0,0,0,1,0,0,0
24103,0,0,0,0,0,0,0,0
24104,1,1,0,0,1,1,0,0
24105,0,0,0,0,0,0,0,0
24106,0,0,0,0,0,0,0,0
24107,0,0,0,0,0,0,0,0
24108,0,0,0,0,0,0,0,0
24109,0,0,0,0,0,0,0,0
24110,0,0,0,0,0,0,0,0
24112,1,1,0,0,1,1,0,0
24113,0,0,0,0,0,0,0,0
24114,1,1,0,0,1,1,0,0
24115,0,1,1,0,0,1,1,0
24116,0,0,0,0,0,0,0,0
24117,0,0,0,0,0,0,0,0
24118,0,0,0,0,0,0,0,0
24119,0,1,1,0,0,1,1,0
24120,0,0,0,0,0,0,0,0
24121,0,0,0,0,0,0,0,0
24122,0,0,0,0,0,0,0,0
24123,1,1,0,0,1,1,0,0
24124,1,0,0,0,1,0,0,0
24125,0,0,0,0,0,0,0,0
24127,0,0,0,0,0,0,0,0
24129,1,1,0,0,1,1,0,0
24130,0,0,0,0,0,0,0,0
24131,1,1,0,0,0,0,0,0
24132,0,0,0,0,0,0,0,0
24133,0,0,0,0,0,0,0,0
24134,1,1,0,0,1,1,0,0
24136,0,0,0,0,0,0,0,0
24137,0,0,0,0,0,0,0,0
24139,1,0,0,0,1,0,0,0
24141,0,0,0,0,0,0,0,0
24142,1,1,0,0,1,1,0,0
24143,1,1,0,0,1,1,0,0
24144,0,0,0,0,0,0,0,0
24145,1,1,0,0,1,1,0,0
24146,0,0,0,0,0,0,0,0
24148,0,0,0,0,0,0,0,0
24149,0,0,0,0,0,0,0,0
24150,0,0,0,0,0,0,0,0
24151,0,0,0,0,0,0,0,0
24152,0,0,0,0,0,0,0,0
24153,1,1,0,0,1,1,0,0
24154,0,1,1,0,0,1,1,0
24155,1,1,0,0,0,0,0,0
24156,1,0,0,0,0,0,0,0
24157,1,1,0,0,0,0,0,0
24158,1,1,0,0,1,1,0,0
24159,1,1,0,0,1,1,0,0
24160,0,0,0,0,0,0,0,0
24161,0,0,0,0,0,0,0,0
24162,1,1,0,0,1,0,0,0
24163,0,1,1,1,0,0,0,0
24164,0,0,0,0,0,0,0,0
24165,0,1,1,0,0,1,1,0
24166,0,1,1,0,0,1,1,0
24167,1,1,0,0,1,1,0,0
24168,0,0,0,0,0,0,0,0
24169,1,1,0,0,1,1,0,0
24170,0,0,0,0,0,0,0,0
24171,0,1,1,0,0,1,1,0
24172,1,1,0,0,1,1,0,0
24173,1,1,0,0,1,1,0,0
24174,1,1,0,0,1,1,0,0
24175,1,0,0,0,1,0,0,0
24176,0,0,0,0,0,0,0,0
24177,0,0,0,0,0,0,0,0
24178,0,1,1,0,0,1,1,0
24179,0,0,0,0,0,0,0,0
24180,0,0,0,0,0,0,0,0
24181,0,1,1,0,0,1,1,0
24182,0,0,0,0,0,0,0,0
24183,0,0,0,0,0,0,0,0
24184,0,0,0,0,0,0,0,0
24185,1,1,0,0,0,0,0,0
24187,0,0,0,0,0,0,0,0
24188,0,1,1,0,0,1,1,0
24189,0,0,0,0,0,0,0,0
24190,0,0,0,0,0,0,0,0
24191,0,0,0,0,0,0,0,0
24193,0,0,0,0,0,0,0,0
24194,1,1,0,0,1,1,0,0
24196,1,1,0,0,1,1,0,0
24197,0,0,0,0,0,0,0,0
24198,1,1,0,0,1,1,0,0
24199,0,0,0,0,0,0,0,0
24201,1,1,0,0,1,1,0,0
24202,1,1,0,0,1,1,0,0
24203,0,0,0,0,0,0,0,0
24205,0,0,0,0,0,0,0,0
24206,1,1,0,0,1,1,0,0
24207,0,0,0,0,0,0,0,0
24209,0,0,0,0,0,0,0,0
24210,1,1,0,0,1,1,0,0
24211,0,0,0,0,0,0,0,0
24212,1,1,0,0,0,0,0,0
24213,1,0,0,0,0,0,0,0
24214,1,1,0,0,1,1,0,0
24215,0,0,0,0,0,0,0,0
24216,0,1,1,0,0,1,1,0
24217,1,1,0,0,1,1,0,0
24218,0,1,1,0,0,0,0,0
24219,0,0,0,0,0,0,0,0
24221,0,0,0,0,0,0,0,0
24222,0,0,0,1,0,0,0,1
24223,1,0,0,0,1,0,0,0
24224,1,1,0,0,1,1,0,0
24225,0,1,1,0,0,1,1,0
24226,0,0,0,0,0,0,0,0
24227,1,1,0,0,0,0,0,0
24228,0,0,0,0,0,0,0,0
24229,0,0,0,0,0,0,0,0
24230,0,0,0,0,0,0,0,0
24901,1,1,0,0,1,1,0,0
24902,0,1,1,0,0,1,1,0
25001,0,1,1,0,0,0,0,0
25002,0,0,0,0,0,0,0,0
25003,0,0,0,0,0,0,0,0
25004,0,0,0,0,0,0,0,0
25005,0,0,0,0,0,0,0,0
25006,0,0,0,0,0,0,0,0
25007,0,0,0,0,0,0,0,0
25008,0,0,0,0,0,0,0,0
25009,0,0,0,0,0,0,0,0
25010,0,0,0,0,0,0,0,0
25011,1,0,0,0,0,0,0,0
25012,0,0,0,0,0,0,0,0
25013,1,0,0,0,1,0,0,0
25014,0,0,0,0,0,0,0,0
25015,0,0,0,0,0,0,0,0
25016,0,0,0,0,0,0,0,0
25017,0,0,0,0,0,0,0,0
25019,0,0,0,0,0,0,0,0
25020,0,0,0,0,0,0,0,0
25021,1,1,0,0,0,0,0,0
25022,0,0,0,0,0,0,0,0
25023,0,0,0,0,0,0,0,0
25024,0,0,0,0,0,0,0,0
25025,0,1,1,0,0,0,0,0
25027,0,0,0,0,0,0,0,0
25029,1,0,0,0,1,0,0,0
25030,0,0,0,0,0,0,0,0
25031,0,1,1,0,0,0,0,0
25032,1,1,0,0,0,0,0,0
25033,0,0,0,0,0,0,0,0
25034,1,1,0,0,0,0,0,0
25035,0,0,0,0,0,0,0,0
25036,0,0,0,0,0,0,0,0
25037,0,0,0,0,0,0,0,0
25038,0,0,0,0,0,0,0,0
25039,1,0,0,0,1,0,0,0
25040,0,0,0,0,0,0,0,0
25041,0,0,0,0,0,0,0,0
25042,0,0,0,0,0,0,0,0
25043,0,1,1,0,0,0,0,0
25044,0,0,0,0,0,0,0,0
25045,1,1,0,0,1,0,0,0
25046,0,0,0,0,0,0,0,0
25047,1,0,0,0,0,0,0,0
25048,0,0,0,0,0,0,0,0
25049,0,0,0,0,0,0,0,0
25050,0,0,0,0,0,0,0,0
25051,0,0,0,0,0,0,0,0
25052,0,0,0,0,0,0,0,0
25053,0,0,0,0,0,0,0,0
25055,0,0,0,0,0,0,0,0
25056,0,0,0,0,0,0,0,0
25057,0,1,1,0,0,1,1,0
25058,0,0,0,0,0,0,0,0
25059,1,1,0,0,1,1,0,0
25060,0,0,0,0,0,0,0,0
25061,0,0,0,0,0,0,0,0
25062,0,0,0,0,0,0,0,0
25063,1,1,0,0,1,1,0,0
25064,0,0,0,0,0,0,0,0
25067,0,0,0,0,0,0,0,0
25068,0,0,0,0,0,0,0,0
25069,0,0,0,0,0,0,0,0
25070,0,0,0,0,0,0,0,0
25071,0,1,1,0,0,0,0,0
25072,0,0,0,0,0,0,0,0
25073,0,0,0,0,0,0,0,0
25074,0,0,0,0,0,0,0,0
25075,0,0,0,0,0,0,0,0
25076,0,0,0,0,0,0,0,0
25077,1,1,0,0,0,0,0,0
25078,0,0,0,0,0,0,0,0
25079,0,0,0,0,0,0,0,0
25081,0,0,0,0,0,0,0,0
25082,0,0,0,0,0,0,0,0
25085,0,0,0,0,0,0,0,0
25086,1,1,0,0,0,0,0,0
25087,0,0,0,0,0,0,0,0
25088,0,0,0,0,0,0,0,0
25089,0,1,1,0,0,0,0,0
25092,0,0,0,0,0,0,0,0
25093,0,0,0,0,0,0,0,0
25094,0,0,0,0,0,0,0,0
25096,0,0,0,0,0,0,0,0
25097,0,0,0,0,0,0,0,0
25098,0,0,0,0,0,0,0,0
25099,0,0,0,0,0,0,0,0
25100,0,0,0,0,0,0,0,0
25101,0,0,0,0,0,0,0,0
25102,0,0,0,0,0,0,0,0
25103,0,0,0,0,0,0,0,0
25104,0,0,0,0,0,0,0,0
25105,0,0,0,0,0,0,0,0
25109,0,0,0,0,0,0,0,0
25110,1,0,0,0,0,0,0,0
25111,0,0,0,0,0,0,0,0
25112,0,0,0,0,0,0,0,0
25113,0,0,0,0,0,0,0,0
25114,1,1,0,0,0,0,0,0
25115,0,1,1,0,0,0,0,0
25118,0,0,0,0,0,0,0,0
25119,0,0,0,0,0,0,0,0
25120,1,1,0,0,1,0,0,0
25121,1,1,0,0,1,1,0,0
25122,1,1,0,0,0,0,0,0
25123,0,0,0,0,0,0,0,0
25124,0,0,0,0,0,0,0,0
25125,0,0,0,0,0,0,0,0
25126,0,1,1,0,0,0,0,0
25127,0,0,0,0,0,0,0,0
25128,0,0,0,0,0,0,0,0
25129,1,0,0,0,0,0,0,0
25130,0,0,0,0,0,0,0,0
25131,0,1,1,0,0,0,0,0
25132,0,0,0,0,0,0,0,0
25133,0,0,0,0,0,0,0,0
25134,0,0,0,0,0,0,0,0
25135,0,0,0,0,0,0,0,0
25136,0,0,0,0,0,0,0,0
25137,0,0,0,0,0,0,0,0
25138,0,0,0,0,0,0,0,0
25139,0,0,0,0,0,0,0,0
25140,0,0,0,0,0,0,0,0
25141,0,1,1,0,0,0,0,0
25142,0,0,0,0,0,0,0,0
25143,1,1,0,0,1,1,0,0
25145,0,0,0,0,0,0,0,0
25146,0,0,0,0,0,0,0,0
25148,0,0,0,0,0,0,0,0
25149,0,0,0,0,0,0,0,0
25150,0,0,0,0,0,0,0,0
25151,0,0,0,0,0,0,0,0
25152,0,0,0,0,0,0,0,0
25153,0,0,0,0,0,0,0,0
25154,0,0,0,0,0,0,0,0
25155,0,0,0,0,0,0,0,0
25156,0,1,1,0,0,0,0,0
25157,0,0,0,0,0,0,0,0
25158,0,0,0,0,0,0,0,0
25161,0,0,0,0,0,0,0,0
25163,0,0,0,0,0,0,0,0
25164,0,0,0,0,0,0,0,0
25165,0,0,0,0,0,0,0,0
25166,1,0,0,0,0,0,0,0
25167,0,0,0,0,0,0,0,0
25168,0,0,0,0,0,0,0,0
25169,0,0,0,0,0,0,0,0
25170,0,0,0,0,0,0,0,0
25171,1,1,0,0,0,0,0,0
25172,1,1,0,0,0,0,0,0
25173,0,0,0,0,0,0,0,0
25174,0,0,0,0,0,0,0,0
25175,0,0,0,0,0,0,0,0
25176,0,0,0,0,0,0,0,0
25177,0,0,0,0,0,0,0,0
25179,0,0,0,0,0,0,0,0
25180,0,0,0,0,0,0,0,0
25181,0,0,0,0,0,0,0,0
25182,0,0,0,0,0,0,0,0
25183,0,0,0,0,0,0,0,0
25185,1,0,0,0,0,0,0,0
25186,0,0,0,0,0,0,0,0
25189,0,0,0,0,0,0,0,0
25190,1,0,0,0,1,0,0,0
25191,0,1,1,0,0,0,0,0
25192,1,1,0,0,0,0,0,0
25193,0,0,0,0,0,0,0,0
25194,0,0,0,0,0,0,0,0
25196,1,1,0,0,0,0,0,0
25197,1,1,0,0,0,0,0,0
25200,0,0,0,0,0,0,0,0
25201,0,0,0,0,0,0,0,0
25202,1,0,0,0,1,0,0,0
25203,0,0,0,0,0,0,0,0
25204,1,0,0,0,0,0,0,0
25205,0,0,0,0,0,0,0,0
25206,0,0,0,0,0,0,0,0
25207,1,1,0,0,0,0,0,0
25208,0,1,1,1,0,0,0,0
25209,0,0,0,0,0,0,0,0
25210,0,1,1,0,0,0,0,0
25211,0,0,0,0,0,0,0,0
25212,0,0,0,0,0,0,0,0
25215,0,0,0,0,0,0,0,0
25216,0,0,0,0,0,0,0,0
25217,0,1,1,0,0,0,0,0
25218,0,0,0,0,0,0,0,0
25219,0,0,0,0,0,0,0,0
25220,0,0,0,0,0,0,0,0
25221,0,0,0,0,0,0,0,0
25222,0,0,0,0,0,0,0,0
25223,1,1,0,0,0,0,0,0
25224,0,0,0,0,0,0,0,0
25225,1,0,0,0,0,0,0,0
25226,0,0,0,0,0,0,0,0
25227,1,1,0,0,1,0,0,0
25228,0,0,0,0,0,0,0,0
25230,1,1,0,0,0,0,0,0
25231,1,1,0,0,0,0,0,0
25232,1,0,0,0,1,0,0,0
25233,1,0,0,0,1,0,0,0
25234,0,1,1,0,0,0,0,0
25238,0,0,0,0,0,0,0,0
25239,1,1,0,0,0,0,0,0
25240,0,0,0,0,0,0,0,0
25242,0,0,0,0,0,0,0,0
25243,1,1,0,0,1,1,0,0
25244,0,0,0,0,0,0,0,0
25245,0,0,0,0,0,0,0,0
25247,0,1,1,0,0,1,1,0
25248,0,0,0,0,0,0,0,0
25249,0,0,0,0,0,0,0,0
25250,1,1,0,0,0,0,0,0
25251,0,0,0,0,0,0,0,0
25252,0,0,0,0,0,0,0,0
25253,0,0,0,0,0,0,0,0
25254,1,0,0,0,0,0,0,0
25255,0,0,0,0,0,0,0,0
25901,0,0,0,0,0,0,0,0
25902,0,0,0,0,0,0,0,0
25903,0,0,0,0,0,0,0,0
25904,0,0,0,0,0,0,0,0
25905,0,0,0,0,0,0,0,0
25906,0,0,0,0,0,0,0,0
25907,1,1,0,0,0,0,0,0
25908,1,0,0,0,0,0,0,0
25909,0,0,0,0,0,0,0,0
25910,0,0,0,0,0,0,0,0
25911,0,1,1,0,0,0,0,0
25912,1,0,0,0,1,0,0,0
25913,0,0,0,0,0,0,0,0
26001,0,1,1,0,0,1,1,0
26002,1,0,0,0,1,0,0,0
26003,0,0,0,0,0,0,0,0
26004,0,0,0,0,0,0,0,0
26005,0,0,0,0,0,0,0,0
26006,1,0,0,0,1,0,0,0
26007,0,0,0,0,0,0,0,0
26008,1,1,0,0,1,1,0,0
26009,1,0,0,0,1,0,0,0
26010,0,0,0,0,0,0,0,0
26011,0,1,1,0,0,1,1,0
26012,0,0,0,0,0,0,0,0
26013,0,0,0,0,0,0,0,0
26014,1,1,0,0,1,1,0,0
26015,0,0,0,0,0,0,0,0
26016,0,0,0,0,0,0,0,0
26017,1,1,0,0,1,1,0,0
26018,1,1,0,0,1,1,0,0
26019,1,1,0,0,1,1,0,0
26020,1,0,0,0,1,0,0,0
26021,0,0,0,0,0,0,0,0
26022,0,0,0,0,0,0,0,0
26023,1,1,0,0,1,1,0,0
26024,1,1,0,0,1,1,0,0
26025,1,1,0,0,1,1,0,0
26026,1,1,0,0,1,1,0,0
26027,1,1,0,0,1,1,0,0
26028,0,0,0,0,0,0,0,0
26029,0,0,0,0,0,0,0,0
26030,0,0,0,0,0,0,0,0
26031,0,1,1,0,0,1,1,0
26032,1,1,0,0,1,1,0,0
26033,0,1,1,0,0,1,1,0
26034,0,1,1,0,0,1,1,0
26035,0,0,0,0,0,0,0,0
26036,0,1,1,0,0,1,1,0
26037,1,1,0,0,1,1,0,0
26038,1,1,0,0,1,1,0,0
26039,1,1,0,0,1,1,0,0
26040,0,0,0,0,0,0,0,0
26041,0,1,1,0,0,1,1,0
26042,1,1,0,0,1,1,0,0
26043,1,1,0,0,1,1,0,0
26044,1,1,0,0,1,1,0,0
26045,0,1,1,0,0,1,1,0
26046,0,1,1,0,0,1,1,0
26047,1,1,0,0,1,1,0,0
26048,0,0,0,0,0,0,0,0
26049,0,0,0,0,0,0,0,0
26050,0,0,0,0,0,0,0,0
26051,0,0,0,0,0,0,0,0
26052,0,0,0,0,0,0,0,0
26053,1,0,0,0,1,0,0,0
26054,1,0,0,0,1,0,0,0
26055,0,0,0,0,0,0,0,0
26056,0,0,0,0,0,0,0,0
26057,0,0,0,0,0,0,0,0
26058,0,0,0,0,0,0,0,0
26059,0,0,0,0,0,0,0,0
26060,0,0,0,0,0,0,0,0
26061,0,1,1,0,0,1,1,0
26062,0,0,0,0,0,0,0,0
26063,0,0,0,0,0,0,0,0
26064,1,0,0,0,1,0,0,0
26065,0,1,1,0,0,1,1,0
26066,0,0,0,0,0,0,0,0
26067,0,0,0,0,0,0,0,0
26068,0,0,0,0,0,0,0,0
26069,0,0,0,0,0,0,0,0
26070,0,1,1,0,0,1,1,0
26071,1,1,0,0,1,1,0,0
26072,1,1,0,0,1,1,0,0
26073,0,0,0,0,0,0,0,0
26074,0,0,0,0,0,0,0,0
26075,0,0,0,0,0,0,0,0
26076,0,0,0,0,0,0,0,0
26077,0,0,0,0,0,0,0,0
26078,1,1,0,0,1,1,0,0
26079,0,0,0,0,0,0,0,0
26080,0,0,0,0,0,0,0,0
26081,0,0,0,0,0,0,0,0
26082,0,0,0,0,0,0,0,0
26083,0,0,0,0,0,0,0,0
26084,0,0,0,0,0,0,0,0
26086,0,0,0,0,0,0,0,0
26087,0,0,0,0,0,0,0,0
26088,0,0,0,0,0,0,0,0
26089,0,1,1,0,0,1,1,0
26091,0,0,0,0,0,0,0,0
26092,0,0,0,0,0,0,0,0
26093,1,1,0,0,1,1,0,0
26094,0,0,0,0,0,0,0,0
26095,1,1,0,0,1,1,0,0
26096,0,0,0,0,0,0,0,0
26098,0,0,0,0,0,0,0,0
26099,1,1,0,0,1,1,0,0
26100,0,0,0,0,0,0,0,0
26101,0,0,0,0,0,0,0,0
26102,1,1,0,0,1,1,0,0
26103,0,0,0,0,0,0,0,0
26104,1,1,0,0,1,1,0,0
26105,1,1,0,0,1,1,0,0
26106,1,0,0,0,1,0,0,0
26107,0,0,0,0,0,0,0,0
26108,0,0,0,0,0,0,0,0
26109,0,0,0,0,0,0,0,0
26110,0,0,0,0,0,0,0,0
26111,1,1,0,0,1,1,0,0
26112,0,0,0,0,0,0,0,0
26113,0,0,0,0,0,0,0,0
26114,1,1,0,0,1,1,0,0
26115,0,0,0,0,0,0,0,0
26117,0,0,0,0,0,0,0,0
26118,0,0,0,0,0,0,0,0
26119,1,1,0,0,1,1,0,0
26120,0,0,0,0,0,0,0,0
26121,0,0,0,0,0,0,0,0
26122,0,0,0,0,0,0,0,0
26123,0,0,0,0,0,0,0,0
26124,0,0,0,0,0,0,0,0
26125,0,0,0,0,0,0,0,0
26126,0,0,0,0,0,0,0,0
26127,0,0,0,0,0,0,0,0
26128,0,1,1,0,0,1,1,0
26129,1,1,0,0,1,1,0,0
26130,0,0,0,0,0,0,0,0
26131,0,0,0,0,0,0,0,0
26132,1,0,0,0,1,0,0,0
26134,0,0,0,0,0,0,0,0
26135,0,0,0,0,0,0,0,0
26136,0,0,0,0,0,0,0,0
26138,1,1,0,0,1,1,0,0
26139,0,0,0,0,0,0,0,0
26140,0,0,0,0,0,0,0,0
26141,0,0,0,0,0,0,0,0
26142,0,0,0,0,0,0,0,0
26143,0,0,0,0,0,0,0,0
26144,0,0,0,0,0,0,0,0
26145,0,0,0,0,0,0,0,0
26146,0,0,0,0,0,0,0,0
26147,0,1,1,0,0,1,1,0
26148,1,1,0,0,1,1,0,0
26149,0,1,1,0,0,1,1,0
26150,0,0,0,0,0,0,0,0
26151,1,0,0,0,1,0,0,0
26152,0,1,1,0,0,1,1,0
26153,1,1,0,0,1,1,0,0
26154,0,0,0,0,0,0,0,0
26155,0,0,0,0,0,0,0,0
26157,0,1,1,0,0,1,1,0
26158,0,0,0,0,0,0,0,0
26160,1,1,0,0,1,1,0,0
26161,0,0,0,0,0,0,0,0
26162,0,0,0,0,0,0,0,0
26163,1,1,0,0,1,1,0,0
26164,0,0,0,0,0,0,0,0
26165,0,0,0,0,0,0,0,0
26166,0,0,0,0,0,0,0,0
26167,0,0,0,0,0,0,0,0
26168,0,1,1,1,0,1,1,1
26169,0,0,0,0,0,0,0,0
26170,0,0,0,0,0,0,0,0
26171,0,0,0,0,0,0,0,0
26172,1,1,0,0,1,1,0,0
26173,0,0,0,0,0,0,0,0
26174,0,0,0,0,0,0,0,0
26175,0,0,0,0,0,0,0,0
26176,0,0,0,0,0,0,0,0
26177,0,0,0,0,0,0,0,0
26178,0,0,0,0,0,0,0,0
26179,0,0,0,0,0,0,0,0
26180,1,1,0,0,1,1,0,0
26181,0,0,0,0,0,0,0,0
26183,0,0,0,0,0,0,0,0
27001,0,0,0,0,0,0,0,0
27002,1,1,0,0,1,1,0,0
27003,0,0,0,0,0,0,0,0
27004,0,0,0,0,0,0,0,0
27005,0,1,1,0,0,0,0,0
27006,1,0,0,0,1,0,0,0
27007,0,0,0,0,0,0,0,0
27008,0,0,0,0,0,0,0,0
27009,0,0,0,0,0,0,0,0
27010,0,0,0,0,0,0,0,0
27011,1,1,0,0,1,1,0,0
27012,1,1,0,0,1,1,0,0
27013,0,0,0,0,0,0,0,0
27014,0,0,0,0,0,0,0,0
27015,0,0,0,0,0,0,0,0
27016,0,0,0,0,0,0,0,0
27017,0,0,0,0,0,0,0,0
27018,1,1,0,0,1,1,0,0
27019,0,1,1,0,0,1,1,0
27020,0,0,0,0,0,0,0,0
27021,1,1,0,0,1,1,0,0
27022,1,1,0,0,1,1,0,0
27023,0,0,0,0,0,0,0,0
27024,1,0,0,0,1,0,0,0
27025,0,0,0,0,0,0,0,0
27026,1,1,0,0,1,1,0,0
27027,1,1,0,0,1,1,0,0
27028,1,1,0,0,1,1,0,0
27029,1,1,0,0,1,1,0,0
27030,0,0,0,0,0,0,0,0
27031,1,1,0,0,1,1,0,0
27032,0,0,0,0,0,0,0,0
27033,1,1,0,0,0,0,0,0
27034,1,1,0,0,1,1,0,0
27035,1,1,0,0,1,1,0,0
27037,0,0,0,0,0,0,0,0
27038,1,1,0,0,1,1,0,0
27039,0,0,0,0,0,0,0,0
27040,0,0,0,0,0,0,0,0
27041,0,0,0,0,0,0,0,0
27042,0,0,0,0,0,0,0,0
27043,0,0,0,0,0,0,0,0
27044,1,1,0,0,1,1,0,0
27045,1,1,0,0,1,1,0,0
27046,1,1,0,0,1,1,0,0
27047,1,1,0,0,0,0,0,0
27048,1,1,0,0,1,1,0,0
27049,0,0,0,0,0,0,0,0
27050,0,0,0,0,0,0,0,0
27051,1,1,0,0,0,0,0,0
27052,1,1,0,0,1,1,0,0
27053,1,1,0,0,1,1,0,0
27054,0,0,0,0,0,0,0,0
27055,1,1,0,0,1,1,0,0
27056,0,0,0,0,0,0,0,0
27057,1,0,0,0,1,0,0,0
27058,0,0,0,0,0,0,0,0
27059,0,0,0,0,0,0,0,0
27060,0,0,0,0,0,0,0,0
27061,1,1,0,0,1,1,0,0
27062,0,0,0,0,0,0,0,0
27063,1,1,0,0,1,1,0,0
27064,0,0,0,0,0,0,0,0
27065,0,1,1,0,0,1,1,0
27066,1,1,0,0,1,1,0,0
27901,0,0,0,0,0,0,0,0
27902,1,1,0,0,1,1,0,0
28001,0,0,0,0,0,0,0,0
28002,0,0,0,0,0,0,0,0
28003,1,0,0,0,1,0,0,0
28004,0,0,0,0,0,0,0,0
28005,1,1,0,0,1,1,0,0
28006,0,1,1,0,0,1,1,0
28007,0,1,1,0,0,1,1,0
28008,0,1,1,0,0,0,0,0
28009,0,1,1,0,0,1,1,0
28010,0,0,0,0,0,0,0,0
28011,0,0,0,0,0,0,0,0
28012,0,0,0,0,0,0,0,0
28013,1,0,0,0,1,0,0,0
28014,1,1,0,0,1,1,0,0
28015,0,0,0,0,0,0,0,0
28016,0,1,1,0,0,1,1,0
28017,0,0,0,1,0,0,0,1
28018,0,1,1,0,0,1,1,0
28019,1,1,0,0,1,1,0,0
28020,0,0,0,0,0,0,0,0
28021,0,0,0,0,0,0,0,0
28022,0,0,0,0,0,0,0,0
28023,1,1,0,0,1,1,0,0
28024,0,0,0,0,0,0,0,0
28025,0,0,0,0,0,0,0,0
28026,0,1,1,0,0,1,1,0
28027,0,1,1,0,0,1,1,0
28028,0,0,0,0,0,0,0,0
28029,0,0,0,0,0,0,0,0
28030,0,0,0,0,0,0,0,0
28031,0,0,0,0,0,0,0,0
28032,1,1,0,0,1,1,0,0
28033,0,0,0,0,0,0,0,0
28034,0,0,0,0,0,0,0,0
28035,1,0,0,0,1,0,0,0
28036,1,0,0,0,1,0,0,0
28037,1,1,0,0,1,1,0,0
28038,1,0,0,0,1,0,0,0
28039,1,1,0,0,1,1,0,0
28040,0,1,1,0,0,1,1,0
28041,0,0,0,0,0,0,0,0
28042,0,0,0,0,0,0,0,0
28043,1,1,0,0,1,1,0,0
28044,0,1,1,0,0,1,1,0
28045,0,0,0,0,0,0,0,0
28046,0,0,0,0,0,0,0,0
28047,0,0,0,0,0,0,0,0
28048,1,1,0,0,1,1,0,0
28049,1,1,0,0,1,1,0,0
28050,0,0,0,0,0,0,0,0
28051,0,0,0,0,0,0,0,0
28052,0,0,0,0,0,0,0,0
28053,0,0,0,0,0,0,0,0
28054,0,0,0,0,0,0,0,0
28055,0,1,1,0,0,1,1,0
28056,0,0,0,0,0,0,0,0
28057,0,0,0,0,0,0,0,0
28058,1,1,0,0,1,1,0,0
28059,0,0,0,0,0,0,0,0
28060,1,1,0,0,1,1,0,0
28061,0,1,1,0,0,1,1,0
28062,0,0,0,0,0,0,0,0
28063,0,0,0,0,0,0,0,0
28064,0,0,0,0,0,0,0,0
28065,1,1,0,0,1,1,0,0
28066,0,0,0,0,0,0,0,0
28067,0,1,1,0,0,1,1,0
28068,0,0,0,0,0,0,0,0
28069,0,0,0,0,0,0,0,0
28070,1,1,0,0,1,1,0,0
28071,0,1,1,0,0,1,1,0
28072,0,1,1,0,0,1,1,0
28073,0,0,0,0,0,0,0,0
28074,1,1,0,0,1,1,0,0
28075,0,1,1,0,0,1,1,0
28076,1,0,0,0,1,0,0,0
28078,0,0,0,0,0,0,0,0
28079,1,0,0,0,1,0,0,0
28080,0,0,0,0,0,0,0,0
28082,1,1,0,0,1,1,0,0
28083,0,0,0,0,0,0,0,0
28084,1,1,0,0,1,1,0,0
28085,1,0,0,0,1,0,0,0
28086,0,0,0,0,0,0,0,0
28087,0,0,0,0,0,0,0,0
28088,0,0,0,0,0,0,0,0
28089,1,1,0,0,1,1,0,0
28090,0,0,0,0,0,0,0,0
28091,1,1,0,0,1,1,0,0
28092,1,1,0,0,1,1,0,0
28093,1,1,0,0,1,1,0,0
28094,0,0,0,0,0,0,0,0
