"ESTU","CUES","CCAA","PROV","MUN","TAMUNI","AREA","DISTR","SECCION","ENTREV","P1","P2","P3","P401","P402","P403","P404","P501","P502","P601","P602","P6A","P701","P702","P801","P802","P9","P10","P10A","P11","P11A","P12","P12A","P1301","P1302","P1303","P1304","P1305","P1306","P13A","P1401","P14A01","P1402","P14A02","P1403","P14A03","P15.P17","P18","P18A","P1901","P1902","P1903","P1904","P1905","P2001.P22","P23","P23A","P23B","P23C","P24","P24A","P2501","P2502","P2503","P2504","P2505","P2506","P26","P26A","P27","P27A","P28","P29","P29A","P30.P35","P36.P38","P38A","P39","P40","P40A","P41","P42.P48","P49","P50","P51","P52","P53","P54","P55.P55A.P56","P56A","P57","P58.P58A","P59","P60","P61.P61A","P62","P63","P6401","P6402","P6403","P6404","P6501","P6502","P6503","P6504","P6505","P66","P67","P68","P69","P7001","P7002","I1","I2","I3","I4","I5","I6","I7","I8","I9","E101","E102","E103","E2","E3","E4","C1","C1A","C2","C2A","C2B","C3","FINAL","PESO","RECUERDO","OCUPAPAD","ESTUDIOS","OCUPA","CONDICION","ESTATUS"
2760,222,8,5,19,4,0,0,0,0,1,2,3,2,1,3,5,10,15,4,2,15,1,2,1,2,1,37,37,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,83113338,1,1,1,1,1,8,3,222222222221191104,1,2,5,1,2,2,8,3,1,3,8,3,2,2,3,NA,0,31,1,1543131133131222272,121,1,26,1,1,3," 3 8 8 0 0 0 0",2,112,37,4,1,60,103,8,6,14,1,112,11,80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,7,NA,3,NA,NA,NA,6,NA,NA,21,4,8,1,28,3,1,NA,1,NA,NA,1,8,"1,5004",1,1,5,1,1,NA
2760,224,11,6,15,5,0,0,0,0,1,3,3,5,1,4,5,13,4,5,2,14,1,4,7,2,2,6,6,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,1,2,NA,0,NA,0,33221333,1,1,8,1,2,1,1,222222222221111200,1,6,5,4,2,2,1,2,3,1,3,1,2,2,2,NA,2,31,2,1451111133131333376,211,98,98,1,1,4," 49898 0 0 0 0",1,602,6,4,2,65,103,2,9,14,7,863,13,60,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,NA,24,4,8,5,30,3,1,NA,1,NA,NA,1,4,"1,5004",9,6,2,8,11,NA
2760,225,11,6,15,5,0,0,0,0,1,1,2,5,1,3,5,12,NA,2,1,5,1,9,4,2,2,6,6,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,3,1,3,1,NA,0,11131133,1,1,1,1,1,3,3,2222223131213,1,2,3,1,2,2,1,1,3,1,3,1,3,3,3,NA,0,21,4,1413111133131322112,211,1,2,1,3,2," 5 3 3 0 0 0 0",2,501,6,4,2,23,523,3,0,40,1,602,23,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,2,NA,5,NA,NA,1,1,6,NA,24,4,8,5,30,3,1,NA,1,NA,NA,1,4,"1,5004",1,5,2,6,7,NA
2760,226,11,6,15,5,0,0,0,0,1,4,4,5,1,5,5,10,NA,4,8,11,1,9,5,98,3,6,6,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,81232133,1,1,3,1,2,3,3,222222222221211104,1,6,5,4,2,2,1,1,3,1,3,1,2,2,2,9,9,31,2,2413111131211333120,284,0,99,1,23,99,"999999 0 0 0 0",1,602,6,4,2,64,103,1,10,14,7,602,23,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,24,4,8,5,30,3,1,NA,1,NA,NA,1,4,"1,5004",8,6,1,6,11,NA
2760,227,11,6,15,5,0,0,0,0,1,2,3,5,1,5,5,4,13,4,5,14,1,4,10,98,2,6,6,1,1,3,8,NA,NA,NA,NA,NA,NA,NA,10,1,NA,0,NA,0,11818132,1,1,8,1,8,3,1,2222221111314,1,6,5,7,2,2,1,3,3,1,3,1,2,2,4,NA,0,21,2,1423111132231312384,211,3,2,1,3,4," 2 3 2 0 0 0 0",2,602,6,4,2,37,103,5,5,11,1,602,23,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,NA,24,4,8,5,30,3,1,NA,1,NA,NA,1,4,"1,5004",3,6,3,6,7,NA
2760,228,11,6,15,5,0,0,0,0,1,2,2,5,2,5,5,4,NA,2,3,5,1,9,5,3,3,6,6,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,97,0,0,0,0,0,31838133,1,1,3,1,3,3,3,2222221111113,1,3,5,4,2,2,1,3,1,1,3,1,3,4,4,NA,0,31,2,1423111113131322112,111,2,3,1,2,7," 8 9 9 0 0 0 0",1,602,6,4,1,31,523,3,5,11,1,935,22,75,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,5,NA,24,4,8,5,30,4,1,NA,1,NA,NA,1,4,"1,5004",2,6,2,9,7,NA
2760,229,11,6,15,5,0,0,0,0,1,2,3,5,1,3,5,13,NA,5,2,14,4,1,7,2,2,6,6,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,1,2,NA,0,NA,0,11888133,1,1,3,1,2,1,3,222222222221121120,1,3,7,7,2,2,1,1,8,1,8,1,3,3,2,NA,2,31,2,1421312131122333440,111,1,24,1,1,3," 2 5 5 0 0 0 0",1,601,6,4,1,54,103,3,4,11,1,601,40,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,24,4,8,5,30,4,1,NA,1,NA,NA,1,4,"1,5004",1,6,2,6,4,NA
2760,230,11,6,15,5,0,0,0,0,1,2,2,5,1,5,5,15,NA,5,4,15,7,9,7,9,2,6,6,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,99,0,NA,0,NA,0,38838133,1,1,8,1,8,1,1,2222221121115,1,3,5,7,2,2,1,1,3,1,3,1,2,3,2,NA,2,31,4,3421313331212322304,881,2,98,1,1,4," 3 3 3 0 0 0 0",1,600,6,4,1,43,103,3,10,14,1,711,13,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,7,NA,4,NA,NA,NA,NA,1,NA,24,4,8,5,30,4,1,NA,1,NA,NA,1,4,"1,5004",2,6,2,7,6,NA
2760,231,11,6,15,5,0,0,0,0,1,4,3,5,3,5,5,4,12,5,3,16,5,1,5,98,8,6,6,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,99,0,NA,0,NA,0,31831133,2,0,8,1,3,1,3,2222221111115,1,4,1,7,2,2,1,1,3,1,3,1,3,3,3,NA,0,31,1,1421313331313322240,111,2,3,1,2,6," 6 6 6 0 0 0 0",2,941,6,4,1,24,523,3,5,11,1,941,23,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,NA,NA,NA,8,NA,3,NA,1,1,NA,NA,NA,24,4,8,5,30,4,1,NA,1,NA,NA,1,4,"1,5004",2,9,2,9,7,NA
2760,232,11,6,0,3,0,0,0,0,1,2,3,4,2,2,5,4,10,2,4,2,1,8,9,1,1,6,6,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,3,1,NA,0,NA,0,33113133,3,0,1,1,3,1,1,222222222221111104,1,8,3,8,8,8,1,3,1,1,1,3,3,3,3,NA,0,11,1,1212111132131333376,811,2,3,1,2,7,"99 7 7 0 0 0 0",1,170,6,4,2,81,223,3,10,14,2,511,23,34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,1,6,8,4,NA,6,6,NA,NA,25,4,8,6,35,1,1,NA,1,NA,NA,1,4,"1,5004",2,1,2,5,8,NA
2760,233,11,6,0,3,0,0,0,0,1,1,3,4,4,4,4,12,NA,2,5,15,2,2,9,2,3,6,6,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,99,0,NA,0,NA,0,33331333,3,0,1,1,3,1,1,2222223132214,1,2,5,4,2,2,3,3,1,3,1,3,3,3,3,NA,0,31,1,1143121133231333376,115,0,6,5,0,5,"99 5 5 0 0 0 0",2,521,6,4,1,34,523,8,5,12,1,295,11,75,1,NA,NA,NA,NA,38,40,NA,NA,NA,2,2,2,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,25,4,8,6,25,1,1,NA,1,NA,NA,1,4,"1,5004",8,5,5,2,2,NA
2760,234,11,6,0,3,0,0,0,0,1,3,3,3,1,3,5,4,13,2,5,5,4,7,5,9,9,6,6,1,1,3,3,NA,NA,NA,NA,NA,1,NA,99,0,NA,0,NA,0,33818333,1,1,8,1,8,8,3,222222222221813120,1,6,3,8,2,2,8,8,1,8,8,8,3,3,4,NA,0,31,4,1153111132891333376,111,99,99,1,99,99,"999999 0 0 0 0",1,752,6,3,1,73,103,3,10,14,2,430,13,15,1,NA,NA,NA,NA,38,40,NA,NA,NA,2,3,2,NA,NA,NA,3,3,8,2,NA,NA,10,3,NA,25,4,8,6,25,2,1,NA,1,NA,NA,1,4,"1,5004",99,7,2,4,8,NA
2760,235,11,6,0,3,0,0,0,0,1,4,2,5,1,5,5,4,10,2,4,3,1,4,4,6,8,6,6,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,98,0,NA,0,NA,0,32333213,1,1,1,1,8,1,1,8888888121814,1,4,5,4,1,1,2,3,3,1,1,3,2,2,3,NA,0,31,1,1412313323121332224,111,1,29,1,1,4,"999898 0 0 0 0",2,341,6,4,2,24,523,10,4,12,1,353,21,75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,4,NA,8,NA,NA,NA,15,NA,NA,25,4,8,6,25,2,1,NA,1,NA,NA,1,4,"1,5004",1,3,6,3,2,NA
2760,236,11,6,0,3,0,0,0,0,1,4,2,2,1,3,5,10,95,4,2,1,1,9,5,9,8,10,10,4,4,2,2,NA,NA,NA,NA,NA,NA,NA,10,9,NA,0,NA,0,32133333,8,0,1,1,1,1,3,222222222228131104,1,2,8,8,2,2,1,3,3,1,3,2,3,3,4,NA,0,41,1,3123111133331333120,811,3,99,1,2,5," 7 2 5 0 0 0 0",2,342,10,4,2,59,103,8,9,14,1,281,11,75,1,NA,NA,NA,NA,22,28,NA,NA,NA,2,2,2,NA,NA,NA,5,NA,8,NA,NA,2,20,NA,NA,25,4,8,6,25,2,1,NA,1,NA,NA,1,4,"1,5004",3,3,5,2,2,NA
2760,237,11,6,0,3,0,0,0,0,1,3,3,2,1,5,5,4,10,2,4,5,1,4,4,7,3,6,21,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,6,1,NA,0,NA,0,31333132,2,0,1,1,1,1,3,9999993131313,1,1,3,3,1,1,1,1,1,3,1,3,1,3,4,NA,0,31,2,1413131133131331072,111,99,99,1,99,5," 5 5 5 0 0 0 0",2,800,6,4,1,43,103,6,0,30,1,970,11,75,1,NA,NA,NA,NA,28,38,40,NA,NA,2,1,1,NA,NA,NA,6,NA,4,NA,NA,NA,10,NA,NA,25,4,8,6,25,2,1,NA,1,NA,NA,1,4,"1,5004",99,8,4,9,7,NA
2760,238,11,6,0,3,0,0,0,0,1,1,2,1,1,3,5,4,10,2,5,5,1,4,1,9,1,6,6,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,99,0,NA,0,NA,0,33311333,1,9,3,1,2,8,3,222222222221111104,1,3,1,4,2,2,1,3,1,1,1,3,3,3,4,NA,0,31,1,1143111133321313280,211,99,99,1,99,6,"99 7 7 0 0 0 0",1,170,6,4,1,61,103,10,9,12,1,140,30,15,1,NA,NA,NA,NA,28,38,40,NA,NA,2,2,2,NA,NA,NA,1,NA,12,NA,NA,NA,18,NA,NA,25,4,8,5,30,1,1,NA,1,NA,NA,1,4,"1,5004",99,1,6,1,1,NA
2760,239,11,6,0,3,0,0,0,0,1,2,2,1,1,3,1,4,13,4,5,14,1,4,5,2,1,40,40,1,1,3,3,NA,NA,NA,NA,NA,1,NA,1,1,NA,0,NA,0,33313333,3,0,1,1,9,1,1,222222222222121120,1,3,3,8,2,2,1,3,3,1,3,9,4,4,4,NA,0,31,2,1413131131131333376,111,2,3,1,2,7," 8 6 6 0 0 0 0",2,600,40,4,1,71,103,10,7,14,2,239,30,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,2,NA,16,NA,NA,NA,NA,NA,NA,25,4,8,5,30,1,1,NA,1,NA,NA,1,4,"1,5004",2,6,6,2,8,NA
2760,240,11,6,0,3,0,0,0,0,1,3,3,5,1,5,5,17,4,4,5,13,9,1,10,99,8,6,6,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,3,2,NA,0,NA,0,31333112,1,1,1,1,1,1,3,2222223131334,2,0,0,0,1,1,1,1,1,3,1,3,3,3,3,NA,0,31,4,1452111133111212288,811,1,98,1,1,7,"99 5 5 0 0 0 0",2,332,6,4,2,42,223,3,0,11,7,332,13,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,3,NA,10,NA,NA,2,20,NA,NA,28,4,8,1,30,2,1,1,1,NA,NA,1,4,"1,5004",1,3,2,3,11,NA
2760,241,11,6,0,3,0,0,0,0,1,4,4,2,1,4,5,12,4,4,5,11,1,4,9,4,8,6,6,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,99,0,NA,0,NA,0,81138133,3,0,8,1,1,8,8,122222222223111312,1,2,3,4,2,2,1,3,3,1,3,3,4,4,4,NA,0,31,4,1311111131119313152,211,1,2,1,1,5," 59898 0 0 0 0",1,724,6,4,2,47,103,5,8,13,7,113,13,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,4,NA,10,NA,NA,NA,8,NA,NA,28,4,8,1,30,2,1,NA,1,NA,NA,1,4,"1,5004",1,7,3,1,11,NA
2760,242,11,6,0,3,0,0,0,0,1,4,3,5,1,4,5,99,NA,4,5,11,1,5,9,5,8,6,6,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,99,0,NA,0,NA,0,81818138,3,0,8,1,8,1,1,2222221811818,2,0,0,0,2,2,8,8,3,1,2,3,8,8,3,NA,0,31,99,1133111138331333120,881,2,6,1,2,8," 8 899 0 0 0 0",1,521,6,4,2,36,103,3,10,13,1,912,13,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,NA,NA,NA,5,NA,12,NA,NA,4,30,NA,NA,28,4,8,1,25,2,2,1,1,NA,NA,1,4,"1,5004",2,5,2,9,7,NA
2760,243,11,6,0,2,0,0,0,0,1,4,4,5,5,5,5,13,NA,4,5,13,4,7,1,9,8,6,6,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,3,2,NA,0,NA,0,31838133,1,1,1,1,1,1,3,8888883131333,2,0,0,0,1,1,1,1,1,1,1,1,2,3,4,NA,0,32,0,1421313111313132288,111,2,1,1,2,5," 5 3 7 0 0 0 0",2,120,6,4,2,32,103,5,6,11,1,513,30,93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,2,NA,9,NA,NA,2,9,2,NA,27,4,8,7,40,1,1,NA,1,NA,NA,1,4,"1,5004",2,1,3,5,1,NA
2760,244,11,6,0,2,0,0,0,0,1,4,4,5,5,5,5,10,20,4,5,12,1,7,7,8,4,6,6,1,1,1,2,NA,NA,NA,NA,NA,1,NA,4,8,6,8,NA,0,31811113,1,1,1,1,1,3,1,222221111222312320,2,0,0,0,1,1,3,3,2,1,3,8,4,4,2,9,6,31,1,1153111131212333312,881,2,1,1,2,7," 8 5 5 0 0 0 0",1,793,6,4,2,82,103,2,10,14,7,152,40,50,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,1,NA,4,NA,NA,NA,5,3,NA,27,4,8,7,36,1,1,NA,1,NA,NA,1,4,"1,5004",2,7,2,1,11,NA
2760,245,11,6,0,2,0,0,0,0,1,2,4,1,1,3,4,4,10,5,4,14,1,7,4,1,8,6,6,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,99,0,NA,0,NA,0,33813132,3,0,1,1,1,1,3,222222222223131328,2,0,0,0,2,2,1,3,1,3,1,1,3,2,2,NA,1,21,1,1413131133131312128,811,1,5,1,1,3,"99 5 5 0 0 0 0",1,600,6,4,1,49,423,2,0,40,1,452,12,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,3,NA,7,NA,NA,1,10,3,NA,27,4,8,7,39,1,1,NA,1,NA,NA,1,4,"1,5004",1,6,2,4,5,NA
2760,246,11,6,0,2,0,0,0,0,1,4,3,5,2,5,5,13,NA,4,5,14,1,7,1,7,9,6,6,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,1,8,NA,0,NA,0,81828118,1,1,3,1,1,1,2,222222222222111136,2,0,0,0,1,1,3,1,3,1,3,1,3,3,4,NA,0,31,1,1153111131121333248,811,99,99,1,99,99,"999999 0 0 0 0",1,701,6,4,2,46,103,2,9,14,1,912,25,93,3,1,NA,NA,NA,40,41,42,43,44,2,2,2,NA,NA,NA,4,NA,3,NA,NA,NA,3,NA,NA,27,4,8,7,32,1,1,NA,1,NA,NA,1,4,"1,5004",99,7,2,9,7,NA
2760,247,11,6,0,2,0,0,0,0,1,2,3,1,1,3,2,10,NA,4,5,12,1,4,3,7,1,28,28,5,5,3,2,NA,NA,NA,NA,NA,NA,NA,3,2,NA,0,NA,0,31131333,2,0,1,1,1,1,3,2222211111313,1,4,1,4,2,2,1,3,3,1,3,1,3,2,4,NA,0,31,1,1143131131131333120,111,2,3,1,2,7," 7 7 7 0 0 0 0",1,600,6,4,2,44,103,10,7,12,1,231,40,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,5,NA,12,NA,NA,NA,15,6,NA,27,4,8,7,34,2,1,NA,1,NA,NA,1,4,"1,5004",2,6,6,2,1,NA
2760,248,11,6,0,2,0,0,0,0,1,3,4,4,1,4,5,13,NA,4,5,99,1,98,5,98,8,6,6,1,1,4,4,NA,NA,NA,NA,NA,1,NA,4,8,NA,0,NA,0,81828238,3,0,1,1,3,1,3,222221111218221824,2,0,0,0,2,2,1,3,3,1,3,1,4,1,4,NA,0,31,1,1153111331131333376,811,2,3,1,2,8," 7 3 3 0 0 0 0",1,602,6,4,1,70,103,2,8,14,2,761,40,50,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,6,NA,9,NA,NA,NA,15,4,NA,27,4,8,7,35,2,1,NA,1,NA,NA,1,4,"1,5004",2,6,2,7,8,NA
2760,249,11,6,0,2,0,0,0,0,1,3,4,4,2,4,5,13,NA,4,5,11,1,98,3,8,8,6,6,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,99,0,NA,0,NA,0,81818138,3,0,1,1,1,1,1,222222222222211104,2,0,0,0,2,2,1,1,3,1,3,1,4,4,4,NA,0,31,1,1141111131131332352,811,2,3,1,2,8,"99 3 3 0 0 0 0",2,794,6,4,1,63,223,2,5,13,2,742,40,26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,7,NA,9,NA,NA,NA,16,5,NA,27,4,8,7,35,2,1,NA,1,NA,NA,1,4,"1,5004",2,7,2,7,8,NA
2760,250,11,6,0,2,0,0,0,0,1,3,3,3,1,4,5,11,NA,4,5,15,9,98,4,9,2,6,6,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,99,0,NA,0,NA,0,83333338,1,1,1,3,1,1,3,2222223131313,2,0,0,0,2,1,2,2,1,1,1,3,2,2,3,NA,0,21,1,1423113332131332096,111,1,6,1,1,3," 398 5 0 0 0 0",2,410,6,4,1,39,103,8,5,12,1,205,13,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,8,NA,11,NA,NA,NA,38,6,NA,27,4,8,7,30,2,2,1,1,NA,NA,1,4,"1,5004",1,4,5,2,2,NA
2760,946,7,13,0,2,0,0,0,0,1,4,8,5,3,3,5,4,NA,4,5,98,1,7,1,4,2,13,13,1,1,3,3,NA,NA,NA,NA,NA,1,NA,99,0,NA,0,NA,0,83813212,3,0,1,1,2,8,1,222222222222121344,2,0,0,0,1,1,8,3,2,1,3,3,3,3,3,NA,0,21,4,1421212131212333312,881,1,2,1,1,3," 3 3 3 0 0 0 0",1,601,13,4,2,93,103,1,4,11,2,601,40,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,1,NA,4,NA,NA,NA,1,NA,1,24,4,8,4,21,2,1,NA,1,NA,NA,1,4,"1,5004",1,6,1,6,8,NA
2760,947,7,13,0,2,0,0,0,0,1,3,1,5,1,5,5,13,NA,4,5,14,1,4,1,2,2,13,13,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,7,1,NA,0,NA,0,83313333,1,1,1,1,1,3,1,2212223131333,1,2,3,1,2,2,3,3,1,1,2,1,3,4,3,NA,0,21,1,1121113132132333312,811,1,2,5,0,4," 4 6 6 0 0 0 0",2,761,33,4,1,34,413,5,1,40,1,761,13,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,2,NA,6,NA,1,2,1,NA,NA,24,4,8,4,20,2,1,NA,1,NA,NA,1,4,"1,5004",1,7,3,7,6,NA
2760,948,7,13,0,2,0,0,0,0,1,3,3,5,4,3,5,4,NA,2,3,14,7,9,1,4,2,13,13,1,1,3,4,NA,NA,NA,NA,NA,1,NA,8,1,NA,0,NA,0,83113132,3,0,1,1,1,2,1,222222222221121312,2,0,0,0,2,2,3,3,1,1,3,3,3,3,4,NA,0,91,1,3132111131312333312,884,0,98,1,1,4," 3 3 3 0 0 0 0",2,602,13,4,1,83,103,1,6,12,2,862,40,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,3,NA,3,NA,1,NA,2,NA,NA,24,4,8,4,23,3,1,NA,1,NA,NA,1,4,"1,5004",8,6,1,8,8,NA
2760,949,7,13,0,2,0,0,0,0,1,4,4,5,2,2,5,98,NA,4,5,14,4,1,5,8,1,13,13,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,99,0,NA,0,NA,0,23812313,3,0,3,1,3,3,1,222222222221312128,2,0,0,0,2,2,3,3,3,1,2,3,3,3,3,NA,0,11,1,1121211131212333312,221,1,3,1,1,6," 3 7 7 0 0 0 0",9,600,13,4,2,50,103,3,7,13,7,711,30,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,4,NA,2,NA,2,1,2,NA,NA,24,4,8,4,20,3,1,NA,1,NA,NA,1,4,"1,5004",1,6,2,7,11,NA
2760,950,7,13,0,2,0,0,0,0,1,4,3,4,1,1,5,4,NA,4,2,12,1,9,1,9,2,13,13,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,6,1,NA,0,NA,0,13112333,3,0,1,1,1,1,2,2222221111323,2,0,0,0,1,1,3,3,1,1,3,1,4,4,4,NA,0,21,7,1343131132121333248,811,1,2,1,1,4," 1 2 3 0 0 0 0",1,863,46,4,2,34,103,3,1,11,7,751,13,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,5,NA,5,NA,2,3,4,NA,NA,24,4,8,4,22,3,1,NA,1,NA,NA,1,4,"1,5004",1,8,2,7,11,NA
2760,951,7,13,0,2,0,0,0,0,1,4,3,5,2,2,5,98,NA,4,5,13,5,9,3,6,1,13,13,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,99,0,NA,0,NA,0,83311313,3,0,3,1,3,3,1,222222222221313120,2,0,0,0,2,2,3,3,3,1,3,3,2,2,2,NA,2,11,1,1121213231222333312,811,2,3,1,2,7," 7 7 7 0 0 0 0",1,600,13,4,2,57,103,2,6,13,7,602,13,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,6,NA,5,NA,NA,3,4,NA,NA,24,4,8,4,19,3,1,NA,1,NA,NA,1,4,"1,5004",2,6,2,6,11,NA
2760,952,7,13,0,2,0,0,0,0,1,3,4,5,3,2,3,10,NA,4,5,13,5,7,1,3,2,13,14,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,3,1,NA,0,NA,0,13133232,2,0,1,1,1,1,3,2222223131321,2,0,0,0,1,1,1,1,1,1,1,1,4,4,4,NA,0,22,0,1233131133131331072,111,3,2,1,3,2," 2 2 2 0 0 0 0",2,761,13,4,1,22,523,3,2,11,1,761,13,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,7,NA,6,NA,2,NA,4,NA,NA,24,4,8,4,20,3,1,NA,1,NA,NA,1,4,"1,5004",3,7,2,7,6,NA
2760,953,7,13,0,2,0,0,0,0,1,4,4,5,2,2,5,10,NA,4,5,12,4,9,4,9,2,13,13,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,99,0,NA,0,NA,0,33113333,3,0,1,1,1,3,1,2222222821213,2,0,0,0,2,2,3,3,1,1,2,1,3,3,3,NA,0,21,4,1233121131231333376,824,0,3,1,1,4," 4 4 4 0 0 0 0",2,600,13,4,1,39,103,3,6,12,1,780,13,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,8,NA,7,NA,2,NA,5,NA,NA,24,4,8,4,20,4,1,NA,1,NA,NA,1,4,"1,5004",8,6,2,7,6,NA
2760,954,7,13,0,2,0,0,0,0,1,3,4,3,1,1,5,10,NA,4,5,11,4,9,5,9,2,37,37,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,99,0,NA,0,NA,0,13113332,3,0,1,1,1,1,1,2222223111213,1,2,3,1,1,1,3,3,3,1,2,1,3,2,4,NA,0,21,4,1242131131131333376,211,1,2,1,1,3," 3 3 3 0 0 0 0",2,723,37,4,1,43,103,3,2,11,1,935,12,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,9,NA,8,NA,4,NA,7,NA,1,24,4,8,4,22,4,2,1,1,NA,NA,1,4,"1,5004",1,7,2,9,7,NA
2760,955,7,13,0,3,0,0,0,0,1,3,2,2,2,2,3,10,NA,4,5,11,1,4,98,5,3,13,13,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,98,0,NA,0,NA,0,11223238,1,1,1,1,1,1,3,2222222121313,1,6,5,1,1,1,1,2,1,1,2,1,3,3,4,NA,0,31,1,1142211131231333376,111,99,3,9,0,5,"98 5 5 0 0 0 0",1,533,13,3,2,45,103,3,7,13,4,793,12,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,1,NA,7,NA,2,1,NA,NA,NA,26,4,8,6,20,2,1,1,1,NA,NA,1,4,"1,5004",99,5,2,7,9,NA
2760,956,7,13,0,3,0,0,0,0,1,3,3,1,2,5,1,4,10,5,1,13,1,4,10,1,8,13,13,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,98,0,98,0,10,8,11133132,2,0,1,1,1,1,3,2222223131335,1,6,5,3,2,1,3,1,1,3,1,3,3,3,4,NA,0,22,0,1123113133131333248,111,1,2,1,1,3," 4 5 5 0 0 0 0",3,998,13,4,1,23,523,5,0,30,6,932,11,75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,2,NA,6,NA,1,3,1,NA,NA,26,4,8,6,18,2,1,NA,1,NA,NA,1,4,"1,5004",1,9,3,9,10,NA
